well_name,unique_id,DNA_name,rxn_id,DNA_conc,Mg,SecYE,K,PEG,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
L21,1042,Aux,21,2.5,14,0.0,85,0,4.0,3,DMPC--15%PE--0%Chol,1,3,20,11
L3,1043,Aux,29,2.5,14,0.0,185,0,8.0,3,DMPC--15%PE--0%Chol,1,3,2,11
K24,1044,Aux,38,2.5,17,0.0,85,0,8.0,3,DMPC--0%PE--0%Chol,1,3,23,10
H7,1045,Aux,51,2.5,17,0.625,85,0,8.0,3,DMPC--15%PE--0%Chol,1,3,6,7
N5,1046,Aux,56,2.5,17,0.625,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,4,13
B9,1047,Aux,75,5.0,8,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,8,1
J3,1048,Aux,89,5.0,8,1.25,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,2,9
I16,1049,Aux,90,5.0,11,0.0,85,0,4.0,3,DMPC--0%PE--0%Chol,1,3,15,8
A6,1050,Aux,107,5.0,11,0.625,185,0,8.0,3,DMPC--15%PE--0%Chol,1,3,5,0
A4,1051,Aux,130,5.0,14,0.625,85,0,4.0,3,DMPC--15%PE--0%Chol,1,3,3,0
I6,1052,Aux,144,5.0,17,0.0,135,0,8.0,3,DMPC--15%PE--0%Chol,1,3,5,8
P4,1053,Aux,156,5.0,17,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,3,15
M13,1054,Aux,170,5.0,17,0.625,85,0,4.0,3,DMPC--0%PE--0%Chol,1,3,12,12
N23,1055,Aux,181,5.0,17,1.25,135,0,8.0,3,DMPC--15%PE--0%Chol,1,3,22,13
O16,1056,Aux,14,2.5,8,0.625,235,0,8.0,3,DMPC--15%PE--0%Chol,1,3,15,14
C24,1057,Aux,18,2.5,11,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,23,2
E19,1058,Aux,21,2.5,14,0.0,85,0,4.0,3,DMPC--15%PE--0%Chol,1,3,18,4
L7,1059,Aux,29,2.5,14,0.0,185,0,8.0,3,DMPC--15%PE--0%Chol,1,3,6,11
G9,1060,Aux,38,2.5,17,0.0,85,0,8.0,3,DMPC--0%PE--0%Chol,1,3,8,6
K17,1061,Aux,51,2.5,17,0.625,85,0,8.0,3,DMPC--15%PE--0%Chol,1,3,16,10
F17,1062,Aux,56,2.5,17,0.625,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,16,5
P5,1063,Aux,75,5.0,8,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,4,15
G16,1064,Aux,89,5.0,8,1.25,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,15,6
C22,1065,Aux,90,5.0,11,0.0,85,0,4.0,3,DMPC--0%PE--0%Chol,1,3,21,2
F23,1066,Aux,107,5.0,11,0.625,185,0,8.0,3,DMPC--15%PE--0%Chol,1,3,22,5
P3,1067,Aux,130,5.0,14,0.625,85,0,4.0,3,DMPC--15%PE--0%Chol,1,3,2,15
E23,1068,Aux,144,5.0,17,0.0,135,0,8.0,3,DMPC--15%PE--0%Chol,1,3,22,4
J12,1069,Aux,156,5.0,17,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,11,9
H16,1070,Aux,170,5.0,17,0.625,85,0,4.0,3,DMPC--0%PE--0%Chol,1,3,15,7
M12,1071,Aux,181,5.0,17,1.25,135,0,8.0,3,DMPC--15%PE--0%Chol,1,3,11,12
D5,1072,Aux,14,2.5,8,0.625,235,0,8.0,3,DMPC--15%PE--0%Chol,1,3,4,3
J22,1073,Aux,18,2.5,11,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,21,9
M4,1074,Aux,21,2.5,14,0.0,85,0,4.0,3,DMPC--15%PE--0%Chol,1,3,3,12
M20,1075,Aux,29,2.5,14,0.0,185,0,8.0,3,DMPC--15%PE--0%Chol,1,3,19,12
H23,1076,Aux,38,2.5,17,0.0,85,0,8.0,3,DMPC--0%PE--0%Chol,1,3,22,7
P1,1077,Aux,51,2.5,17,0.625,85,0,8.0,3,DMPC--15%PE--0%Chol,1,3,0,15
G22,1078,Aux,56,2.5,17,0.625,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,21,6
A23,1079,Aux,75,5.0,8,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,22,0
B1,1080,Aux,89,5.0,8,1.25,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,0,1
A11,1081,Aux,90,5.0,11,0.0,85,0,4.0,3,DMPC--0%PE--0%Chol,1,3,10,0
I12,1082,Aux,107,5.0,11,0.625,185,0,8.0,3,DMPC--15%PE--0%Chol,1,3,11,8
K18,1083,Aux,130,5.0,14,0.625,85,0,4.0,3,DMPC--15%PE--0%Chol,1,3,17,10
M14,1084,Aux,144,5.0,17,0.0,135,0,8.0,3,DMPC--15%PE--0%Chol,1,3,13,12
O4,1085,Aux,156,5.0,17,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,3,3,14
M3,1086,Aux,170,5.0,17,0.625,85,0,4.0,3,DMPC--0%PE--0%Chol,1,3,2,12
C6,1087,Aux,181,5.0,17,1.25,135,0,8.0,3,DMPC--15%PE--0%Chol,1,3,5,2
A22,1088,Aux,14,2.5,8,0.625,235,0,8.0,3,no_lipo,1,3,21,0
D3,1089,Aux,18,2.5,11,0.0,185,0,8.0,3,no_lipo,1,3,2,3
L14,1090,Aux,21,2.5,14,0.0,85,0,4.0,3,no_lipo,1,3,13,11
B11,1091,Aux,29,2.5,14,0.0,185,0,8.0,3,no_lipo,1,3,10,1
G6,1092,Aux,38,2.5,17,0.0,85,0,8.0,3,no_lipo,1,3,5,6
N18,1093,Aux,51,2.5,17,0.625,85,0,8.0,3,no_lipo,1,3,17,13
M22,1094,Aux,56,2.5,17,0.625,185,0,8.0,3,no_lipo,1,3,21,12
A10,1095,Aux,75,5.0,8,0.0,185,0,8.0,3,no_lipo,1,3,9,0
F8,1096,Aux,89,5.0,8,1.25,185,0,8.0,3,no_lipo,1,3,7,5
F4,1097,Aux,90,5.0,11,0.0,85,0,4.0,3,no_lipo,1,3,3,5
M16,1098,Aux,107,5.0,11,0.625,185,0,8.0,3,no_lipo,1,3,15,12
E7,1099,Aux,130,5.0,14,0.625,85,0,4.0,3,no_lipo,1,3,6,4
F12,1100,Aux,144,5.0,17,0.0,135,0,8.0,3,no_lipo,1,3,11,5
F21,1101,Aux,156,5.0,17,0.0,185,0,8.0,3,no_lipo,1,3,20,5
J11,1102,Aux,170,5.0,17,0.625,85,0,4.0,3,no_lipo,1,3,10,9
I2,1103,Aux,181,5.0,17,1.25,135,0,8.0,3,no_lipo,1,3,1,8
K23,1104,Aux,14,2.5,8,0.625,235,0,8.0,3,no_lipo,1,3,22,10
E16,1105,Aux,18,2.5,11,0.0,185,0,8.0,3,no_lipo,1,3,15,4
P6,1106,Aux,21,2.5,14,0.0,85,0,4.0,3,no_lipo,1,3,5,15
N13,1107,Aux,29,2.5,14,0.0,185,0,8.0,3,no_lipo,1,3,12,13
B2,1108,Aux,38,2.5,17,0.0,85,0,8.0,3,no_lipo,1,3,1,1
K15,1109,Aux,51,2.5,17,0.625,85,0,8.0,3,no_lipo,1,3,14,10
I14,1110,Aux,56,2.5,17,0.625,185,0,8.0,3,no_lipo,1,3,13,8
P15,1111,Aux,75,5.0,8,0.0,185,0,8.0,3,no_lipo,1,3,14,15
D14,1112,Aux,89,5.0,8,1.25,185,0,8.0,3,no_lipo,1,3,13,3
I13,1113,Aux,90,5.0,11,0.0,85,0,4.0,3,no_lipo,1,3,12,8
H22,1114,Aux,107,5.0,11,0.625,185,0,8.0,3,no_lipo,1,3,21,7
L17,1115,Aux,130,5.0,14,0.625,85,0,4.0,3,no_lipo,1,3,16,11
O9,1116,Aux,144,5.0,17,0.0,135,0,8.0,3,no_lipo,1,3,8,14
H19,1117,Aux,156,5.0,17,0.0,185,0,8.0,3,no_lipo,1,3,18,7
G1,1118,Aux,170,5.0,17,0.625,85,0,4.0,3,no_lipo,1,3,0,6
L15,1119,Aux,181,5.0,17,1.25,135,0,8.0,3,no_lipo,1,3,14,11
N10,1120,Aux,14,2.5,8,0.625,235,0,8.0,3,no_lipo,1,3,9,13
H14,1121,Aux,18,2.5,11,0.0,185,0,8.0,3,no_lipo,1,3,13,7
I3,1122,Aux,21,2.5,14,0.0,85,0,4.0,3,no_lipo,1,3,2,8
D8,1123,Aux,29,2.5,14,0.0,185,0,8.0,3,no_lipo,1,3,7,3
A17,1124,Aux,38,2.5,17,0.0,85,0,8.0,3,no_lipo,1,3,16,0
G4,1125,Aux,51,2.5,17,0.625,85,0,8.0,3,no_lipo,1,3,3,6
B7,1126,Aux,56,2.5,17,0.625,185,0,8.0,3,no_lipo,1,3,6,1
L8,1127,Aux,75,5.0,8,0.0,185,0,8.0,3,no_lipo,1,3,7,11
B14,1128,Aux,89,5.0,8,1.25,185,0,8.0,3,no_lipo,1,3,13,1
I21,1129,Aux,90,5.0,11,0.0,85,0,4.0,3,no_lipo,1,3,20,8
E10,1130,Aux,107,5.0,11,0.625,185,0,8.0,3,no_lipo,1,3,9,4
K1,1131,Aux,130,5.0,14,0.625,85,0,4.0,3,no_lipo,1,3,0,10
B3,1132,Aux,144,5.0,17,0.0,135,0,8.0,3,no_lipo,1,3,2,1
N1,1133,Aux,156,5.0,17,0.0,185,0,8.0,3,no_lipo,1,3,0,13
G5,1134,Aux,170,5.0,17,0.625,85,0,4.0,3,no_lipo,1,3,4,6
K6,1135,Aux,181,5.0,17,1.25,135,0,8.0,3,no_lipo,1,3,5,10
N11,1136,Aux,14,2.5,8,0.625,235,0,8.0,3,no_lipo,1,3,10,13
E14,1137,Aux,18,2.5,11,0.0,185,0,8.0,3,no_lipo,1,3,13,4
P22,1138,Aux,21,2.5,14,0.0,85,0,4.0,3,no_lipo,1,3,21,15
M1,1139,Aux,29,2.5,14,0.0,185,0,8.0,3,no_lipo,1,3,0,12
H12,1140,Aux,38,2.5,17,0.0,85,0,8.0,3,no_lipo,1,3,11,7
L23,1141,Aux,51,2.5,17,0.625,85,0,8.0,3,no_lipo,1,3,22,11
H18,1142,Aux,56,2.5,17,0.625,185,0,8.0,3,no_lipo,1,3,17,7
F18,1143,Aux,75,5.0,8,0.0,185,0,8.0,3,no_lipo,1,3,17,5
M18,1144,Aux,89,5.0,8,1.25,185,0,8.0,3,no_lipo,1,3,17,12
B16,1145,Aux,90,5.0,11,0.0,85,0,4.0,3,no_lipo,1,3,15,1
G13,1146,Aux,107,5.0,11,0.625,185,0,8.0,3,no_lipo,1,3,12,6
J20,1147,Aux,130,5.0,14,0.625,85,0,4.0,3,no_lipo,1,3,19,9
L22,1148,Aux,144,5.0,17,0.0,135,0,8.0,3,no_lipo,1,3,21,11
D18,1149,Aux,156,5.0,17,0.0,185,0,8.0,3,no_lipo,1,3,17,3
J5,1150,Aux,170,5.0,17,0.625,85,0,4.0,3,no_lipo,1,3,4,9
H17,1151,Aux,181,5.0,17,1.25,135,0,8.0,3,no_lipo,1,3,16,7
