well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
O11,1422,Beta,293,5.0,185,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,10,14
N19,1423,Beta,294,5.0,235,20,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,4,18,13
G19,1424,Beta,62,5.0,85,17,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,18,6
A6,1425,Beta,63,5.0,85,17,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,5,0
D14,1426,Beta,64,5.0,85,20,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,4,13,3
N15,1427,Beta,65,5.0,185,17,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,14,13
D18,1428,Beta,66,5.0,185,17,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,4,17,3
I6,1429,Beta,67,5.0,185,20,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,5,8
E6,1430,Beta,68,5.0,235,20,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,4,5,4
N4,1431,Beta,184,2.5,135,17,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,3,13
G8,1432,Beta,185,2.5,135,20,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,7,6
A15,1433,Beta,288,5.0,85,17,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,4,14,0
K20,1434,Beta,289,5.0,85,20,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,4,19,10
A18,1435,Beta,290,5.0,135,20,0,1.25,1.0,3,DOPC--0%PE--8%Chol,1,4,17,0
L10,1436,Beta,291,5.0,185,17,0,0.625,4.0,3,DOPC--0%PE--8%Chol,1,4,9,11
K5,1437,Beta,292,5.0,185,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,4,10
O17,1438,Beta,293,5.0,185,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,16,14
E5,1439,Beta,294,5.0,235,20,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,4,4,4
H23,1440,Beta,62,5.0,85,17,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,22,7
G5,1441,Beta,63,5.0,85,17,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,4,6
P21,1442,Beta,64,5.0,85,20,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,4,20,15
C13,1443,Beta,65,5.0,185,17,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,12,2
F10,1444,Beta,66,5.0,185,17,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,4,9,5
M24,1445,Beta,67,5.0,185,20,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,23,12
E14,1446,Beta,68,5.0,235,20,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,4,13,4
A10,1447,Beta,184,2.5,135,17,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,9,0
B5,1448,Beta,185,2.5,135,20,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,4,1
O5,1449,Beta,288,5.0,85,17,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,4,4,14
E10,1450,Beta,289,5.0,85,20,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,4,9,4
J15,1451,Beta,290,5.0,135,20,0,1.25,1.0,3,DOPC--0%PE--8%Chol,1,4,14,9
L16,1452,Beta,291,5.0,185,17,0,0.625,4.0,3,DOPC--0%PE--8%Chol,1,4,15,11
N18,1453,Beta,292,5.0,185,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,17,13
O22,1454,Beta,293,5.0,185,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,21,14
K21,1455,Beta,294,5.0,235,20,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,4,20,10
B3,1456,Beta,62,5.0,85,17,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,2,1
H18,1457,Beta,63,5.0,85,17,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,17,7
C16,1458,Beta,64,5.0,85,20,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,4,15,2
B9,1459,Beta,65,5.0,185,17,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,8,1
L5,1460,Beta,66,5.0,185,17,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,4,4,11
I18,1461,Beta,67,5.0,185,20,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,17,8
N20,1462,Beta,68,5.0,235,20,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,4,19,13
G13,1463,Beta,184,2.5,135,17,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,12,6
N17,1464,Beta,185,2.5,135,20,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,16,13
C9,1465,Beta,288,5.0,85,17,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,4,8,2
M23,1466,Beta,289,5.0,85,20,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,4,22,12
N1,1467,Beta,290,5.0,135,20,0,1.25,1.0,3,DOPC--0%PE--8%Chol,1,4,0,13
C24,1468,Beta,291,5.0,185,17,0,0.625,4.0,3,DOPC--0%PE--8%Chol,1,4,23,2
I22,1469,Beta,292,5.0,185,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,21,8
E21,1470,Beta,293,5.0,185,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,20,4
B19,1471,Beta,294,5.0,235,20,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,4,18,1
D10,1472,Beta,62,5.0,85,17,0,0.0,8.0,3,no_lipo,1,4,9,3
A22,1473,Beta,63,5.0,85,17,0,1.25,8.0,3,no_lipo,1,4,21,0
O8,1474,Beta,64,5.0,85,20,0,0.625,4.0,3,no_lipo,1,4,7,14
O20,1475,Beta,65,5.0,185,17,0,0.0,4.0,3,no_lipo,1,4,19,14
H17,1476,Beta,66,5.0,185,17,0,1.25,4.0,3,no_lipo,1,4,16,7
L23,1477,Beta,67,5.0,185,20,0,0.625,8.0,3,no_lipo,1,4,22,11
L24,1478,Beta,68,5.0,235,20,0,0.625,1.0,3,no_lipo,1,4,23,11
J7,1479,Beta,184,2.5,135,17,0,0.0,4.0,3,no_lipo,1,4,6,9
N10,1480,Beta,185,2.5,135,20,0,0.625,8.0,3,no_lipo,1,4,9,13
M20,1481,Beta,288,5.0,85,17,0,0.625,8.0,3,no_lipo,1,4,19,12
A2,1482,Beta,289,5.0,85,20,0,0.0,4.0,3,no_lipo,1,4,1,0
L11,1483,Beta,290,5.0,135,20,0,1.25,1.0,3,no_lipo,1,4,10,11
J9,1484,Beta,291,5.0,185,17,0,0.625,4.0,3,no_lipo,1,4,8,9
F15,1485,Beta,292,5.0,185,20,0,0.0,8.0,3,no_lipo,1,4,14,5
C4,1486,Beta,293,5.0,185,20,0,1.25,8.0,3,no_lipo,1,4,3,2
J11,1487,Beta,294,5.0,235,20,0,0.0,1.0,3,no_lipo,1,4,10,9
C15,1488,Beta,62,5.0,85,17,0,0.0,8.0,3,no_lipo,1,4,14,2
L21,1489,Beta,63,5.0,85,17,0,1.25,8.0,3,no_lipo,1,4,20,11
N16,1490,Beta,64,5.0,85,20,0,0.625,4.0,3,no_lipo,1,4,15,13
P19,1491,Beta,65,5.0,185,17,0,0.0,4.0,3,no_lipo,1,4,18,15
J12,1492,Beta,66,5.0,185,17,0,1.25,4.0,3,no_lipo,1,4,11,9
L22,1493,Beta,67,5.0,185,20,0,0.625,8.0,3,no_lipo,1,4,21,11
N24,1494,Beta,68,5.0,235,20,0,0.625,1.0,3,no_lipo,1,4,23,13
B22,1495,Beta,184,2.5,135,17,0,0.0,4.0,3,no_lipo,1,4,21,1
N23,1496,Beta,185,2.5,135,20,0,0.625,8.0,3,no_lipo,1,4,22,13
K1,1497,Beta,288,5.0,85,17,0,0.625,8.0,3,no_lipo,1,4,0,10
C19,1498,Beta,289,5.0,85,20,0,0.0,4.0,3,no_lipo,1,4,18,2
J8,1499,Beta,290,5.0,135,20,0,1.25,1.0,3,no_lipo,1,4,7,9
A21,1500,Beta,291,5.0,185,17,0,0.625,4.0,3,no_lipo,1,4,20,0
K22,1501,Beta,292,5.0,185,20,0,0.0,8.0,3,no_lipo,1,4,21,10
M14,1502,Beta,293,5.0,185,20,0,1.25,8.0,3,no_lipo,1,4,13,12
C2,1503,Beta,294,5.0,235,20,0,0.0,1.0,3,no_lipo,1,4,1,2
A17,1504,Beta,62,5.0,85,17,0,0.0,8.0,3,no_lipo,1,4,16,0
G2,1505,Beta,63,5.0,85,17,0,1.25,8.0,3,no_lipo,1,4,1,6
I7,1506,Beta,64,5.0,85,20,0,0.625,4.0,3,no_lipo,1,4,6,8
F3,1507,Beta,65,5.0,185,17,0,0.0,4.0,3,no_lipo,1,4,2,5
M4,1508,Beta,66,5.0,185,17,0,1.25,4.0,3,no_lipo,1,4,3,12
F20,1509,Beta,67,5.0,185,20,0,0.625,8.0,3,no_lipo,1,4,19,5
H5,1510,Beta,68,5.0,235,20,0,0.625,1.0,3,no_lipo,1,4,4,7
G22,1511,Beta,184,2.5,135,17,0,0.0,4.0,3,no_lipo,1,4,21,6
A4,1512,Beta,185,2.5,135,20,0,0.625,8.0,3,no_lipo,1,4,3,0
D13,1513,Beta,288,5.0,85,17,0,0.625,8.0,3,no_lipo,1,4,12,3
D23,1514,Beta,289,5.0,85,20,0,0.0,4.0,3,no_lipo,1,4,22,3
K6,1515,Beta,290,5.0,135,20,0,1.25,1.0,3,no_lipo,1,4,5,10
M1,1516,Beta,291,5.0,185,17,0,0.625,4.0,3,no_lipo,1,4,0,12
H10,1517,Beta,292,5.0,185,20,0,0.0,8.0,3,no_lipo,1,4,9,7
K8,1518,Beta,293,5.0,185,20,0,1.25,8.0,3,no_lipo,1,4,7,10
O23,1519,Beta,294,5.0,235,20,0,0.0,1.0,3,no_lipo,1,4,22,14
I8,1520,Beta,62,5.0,85,17,0,0.0,8.0,3,no_lipo,1,4,7,8
E18,1521,Beta,63,5.0,85,17,0,1.25,8.0,3,no_lipo,1,4,17,4
M12,1522,Beta,64,5.0,85,20,0,0.625,4.0,3,no_lipo,1,4,11,12
I5,1523,Beta,65,5.0,185,17,0,0.0,4.0,3,no_lipo,1,4,4,8
F6,1524,Beta,66,5.0,185,17,0,1.25,4.0,3,no_lipo,1,4,5,5
F4,1525,Beta,67,5.0,185,20,0,0.625,8.0,3,no_lipo,1,4,3,5
C21,1526,Beta,68,5.0,235,20,0,0.625,1.0,3,no_lipo,1,4,20,2
E12,1527,Beta,184,2.5,135,17,0,0.0,4.0,3,no_lipo,1,4,11,4
P22,1528,Beta,185,2.5,135,20,0,0.625,8.0,3,no_lipo,1,4,21,15
O1,1529,Beta,288,5.0,85,17,0,0.625,8.0,3,no_lipo,1,4,0,14
H13,1530,Beta,289,5.0,85,20,0,0.0,4.0,3,no_lipo,1,4,12,7
P15,1531,Beta,290,5.0,135,20,0,1.25,1.0,3,no_lipo,1,4,14,15
F21,1532,Beta,291,5.0,185,17,0,0.625,4.0,3,no_lipo,1,4,20,5
P2,1533,Beta,292,5.0,185,20,0,0.0,8.0,3,no_lipo,1,4,1,15
L1,1534,Beta,293,5.0,185,20,0,1.25,8.0,3,no_lipo,1,4,0,11
C1,1535,Beta,294,5.0,235,20,0,0.0,1.0,3,no_lipo,1,4,0,2
