well_name,unique_id,DNA_name,rxn_id,DNA_conc,Mg,SecYE,K,PEG,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
I12,275,InP,22,2.5,14,0.0,85,0,4.0,3,DMPC--15%PE--0%Chol,1,1,11,8
F19,276,InP,30,2.5,14,0.0,185,0,8.0,3,DMPC--15%PE--0%Chol,1,1,18,5
N5,277,InP,31,2.5,14,1.25,185,0,8.0,3,DMPC--15%PE--0%Chol,1,1,4,13
C6,278,InP,39,2.5,17,0.0,85,0,8.0,3,DMPC--0%PE--0%Chol,1,1,5,2
I23,279,InP,45,2.5,17,0.0,235,0,0.1,3,DMPC--15%PE--0%Chol,1,1,22,8
J14,280,InP,52,2.5,17,0.625,85,0,8.0,3,DMPC--15%PE--0%Chol,1,1,13,9
A24,281,InP,55,2.5,17,0.625,185,0,4.0,3,DMPC--15%PE--0%Chol,1,1,23,0
L2,282,InP,57,2.5,17,0.625,185,0,8.0,3,DMPC--0%PE--0%Chol,1,1,1,11
D21,283,InP,69,5.0,8,0.0,85,0,4.0,3,DMPC--0%PE--0%Chol,1,1,20,3
H13,284,InP,104,5.0,11,0.625,135,0,8.0,3,DMPC--15%PE--0%Chol,1,1,12,7
O6,285,InP,125,5.0,14,0.0,135,0,8.0,3,DMPC--0%PE--0%Chol,1,1,5,14
O16,286,InP,126,5.0,14,0.0,185,0,0.1,3,DMPC--15%PE--0%Chol,1,1,15,14
L15,287,InP,145,5.0,17,0.0,135,0,8.0,3,DMPC--15%PE--0%Chol,1,1,14,11
H2,288,InP,15,2.5,8,0.625,235,0,8.0,3,DMPC--15%PE--0%Chol,1,1,1,7
F2,289,InP,17,2.5,11,0.0,185,0,1.0,3,DMPC--15%PE--0%Chol,1,1,1,5
F10,290,InP,19,2.5,11,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,1,9,5
N18,291,InP,22,2.5,14,0.0,85,0,4.0,3,DMPC--15%PE--0%Chol,1,1,17,13
G22,292,InP,30,2.5,14,0.0,185,0,8.0,3,DMPC--15%PE--0%Chol,1,1,21,6
D9,293,InP,31,2.5,14,1.25,185,0,8.0,3,DMPC--15%PE--0%Chol,1,1,8,3
O3,294,InP,39,2.5,17,0.0,85,0,8.0,3,DMPC--0%PE--0%Chol,1,1,2,14
C15,295,InP,45,2.5,17,0.0,235,0,0.1,3,DMPC--15%PE--0%Chol,1,1,14,2
P13,296,InP,52,2.5,17,0.625,85,0,8.0,3,DMPC--15%PE--0%Chol,1,1,12,15
D11,297,InP,55,2.5,17,0.625,185,0,4.0,3,DMPC--15%PE--0%Chol,1,1,10,3
E16,298,InP,57,2.5,17,0.625,185,0,8.0,3,DMPC--0%PE--0%Chol,1,1,15,4
H5,299,InP,69,5.0,8,0.0,85,0,4.0,3,DMPC--0%PE--0%Chol,1,1,4,7
O20,300,InP,104,5.0,11,0.625,135,0,8.0,3,DMPC--15%PE--0%Chol,1,1,19,14
E21,301,InP,125,5.0,14,0.0,135,0,8.0,3,DMPC--0%PE--0%Chol,1,1,20,4
G17,302,InP,126,5.0,14,0.0,185,0,0.1,3,DMPC--15%PE--0%Chol,1,1,16,6
I8,303,InP,145,5.0,17,0.0,135,0,8.0,3,DMPC--15%PE--0%Chol,1,1,7,8
B20,304,InP,15,2.5,8,0.625,235,0,8.0,3,DMPC--15%PE--0%Chol,1,1,19,1
F13,305,InP,17,2.5,11,0.0,185,0,1.0,3,DMPC--15%PE--0%Chol,1,1,12,5
K16,306,InP,19,2.5,11,0.0,185,0,8.0,3,DMPC--0%PE--0%Chol,1,1,15,10
O1,307,InP,22,2.5,14,0.0,85,0,4.0,3,DMPC--15%PE--0%Chol,1,1,0,14
P19,308,InP,30,2.5,14,0.0,185,0,8.0,3,DMPC--15%PE--0%Chol,1,1,18,15
D1,309,InP,31,2.5,14,1.25,185,0,8.0,3,DMPC--15%PE--0%Chol,1,1,0,3
M2,310,InP,39,2.5,17,0.0,85,0,8.0,3,DMPC--0%PE--0%Chol,1,1,1,12
B8,311,InP,45,2.5,17,0.0,235,0,0.1,3,DMPC--15%PE--0%Chol,1,1,7,1
M6,312,InP,52,2.5,17,0.625,85,0,8.0,3,DMPC--15%PE--0%Chol,1,1,5,12
P24,313,InP,55,2.5,17,0.625,185,0,4.0,3,DMPC--15%PE--0%Chol,1,1,23,15
K4,314,InP,57,2.5,17,0.625,185,0,8.0,3,DMPC--0%PE--0%Chol,1,1,3,10
N11,315,InP,69,5.0,8,0.0,85,0,4.0,3,DMPC--0%PE--0%Chol,1,1,10,13
J9,316,InP,104,5.0,11,0.625,135,0,8.0,3,DMPC--15%PE--0%Chol,1,1,8,9
G14,317,InP,125,5.0,14,0.0,135,0,8.0,3,DMPC--0%PE--0%Chol,1,1,13,6
F15,318,InP,126,5.0,14,0.0,185,0,0.1,3,DMPC--15%PE--0%Chol,1,1,14,5
P3,319,InP,145,5.0,17,0.0,135,0,8.0,3,DMPC--15%PE--0%Chol,1,1,2,15
O11,320,InP,15,2.5,8,0.625,235,0,8.0,3,no_lipo,1,1,10,14
K18,321,InP,17,2.5,11,0.0,185,0,1.0,3,no_lipo,1,1,17,10
O22,322,InP,19,2.5,11,0.0,185,0,8.0,3,no_lipo,1,1,21,14
E18,323,InP,22,2.5,14,0.0,85,0,4.0,3,no_lipo,1,1,17,4
C22,324,InP,30,2.5,14,0.0,185,0,8.0,3,no_lipo,1,1,21,2
K1,325,InP,31,2.5,14,1.25,185,0,8.0,3,no_lipo,1,1,0,10
O2,326,InP,39,2.5,17,0.0,85,0,8.0,3,no_lipo,1,1,1,14
G23,327,InP,45,2.5,17,0.0,235,0,0.1,3,no_lipo,1,1,22,6
P12,328,InP,52,2.5,17,0.625,85,0,8.0,3,no_lipo,1,1,11,15
M22,329,InP,55,2.5,17,0.625,185,0,4.0,3,no_lipo,1,1,21,12
I10,330,InP,57,2.5,17,0.625,185,0,8.0,3,no_lipo,1,1,9,8
L13,331,InP,69,5.0,8,0.0,85,0,4.0,3,no_lipo,1,1,12,11
I16,332,InP,104,5.0,11,0.625,135,0,8.0,3,no_lipo,1,1,15,8
B18,333,InP,125,5.0,14,0.0,135,0,8.0,3,no_lipo,1,1,17,1
M9,334,InP,126,5.0,14,0.0,185,0,0.1,3,no_lipo,1,1,8,12
E8,335,InP,145,5.0,17,0.0,135,0,8.0,3,no_lipo,1,1,7,4
A1,336,InP,15,2.5,8,0.625,235,0,8.0,3,no_lipo,1,1,0,0
M19,337,InP,17,2.5,11,0.0,185,0,1.0,3,no_lipo,1,1,18,12
B23,338,InP,19,2.5,11,0.0,185,0,8.0,3,no_lipo,1,1,22,1
H21,339,InP,22,2.5,14,0.0,85,0,4.0,3,no_lipo,1,1,20,7
J21,340,InP,30,2.5,14,0.0,185,0,8.0,3,no_lipo,1,1,20,9
O15,341,InP,31,2.5,14,1.25,185,0,8.0,3,no_lipo,1,1,14,14
G19,342,InP,39,2.5,17,0.0,85,0,8.0,3,no_lipo,1,1,18,6
H7,343,InP,45,2.5,17,0.0,235,0,0.1,3,no_lipo,1,1,6,7
H1,344,InP,52,2.5,17,0.625,85,0,8.0,3,no_lipo,1,1,0,7
P20,345,InP,55,2.5,17,0.625,185,0,4.0,3,no_lipo,1,1,19,15
M18,346,InP,57,2.5,17,0.625,185,0,8.0,3,no_lipo,1,1,17,12
D7,347,InP,69,5.0,8,0.0,85,0,4.0,3,no_lipo,1,1,6,3
E11,348,InP,104,5.0,11,0.625,135,0,8.0,3,no_lipo,1,1,10,4
O4,349,InP,125,5.0,14,0.0,135,0,8.0,3,no_lipo,1,1,3,14
I17,350,InP,126,5.0,14,0.0,185,0,0.1,3,no_lipo,1,1,16,8
P15,351,InP,145,5.0,17,0.0,135,0,8.0,3,no_lipo,1,1,14,15
J7,352,InP,15,2.5,8,0.625,235,0,8.0,3,no_lipo,1,1,6,9
H22,353,InP,17,2.5,11,0.0,185,0,1.0,3,no_lipo,1,1,21,7
L7,354,InP,19,2.5,11,0.0,185,0,8.0,3,no_lipo,1,1,6,11
P14,355,InP,22,2.5,14,0.0,85,0,4.0,3,no_lipo,1,1,13,15
M5,356,InP,30,2.5,14,0.0,185,0,8.0,3,no_lipo,1,1,4,12
O8,357,InP,31,2.5,14,1.25,185,0,8.0,3,no_lipo,1,1,7,14
D18,358,InP,39,2.5,17,0.0,85,0,8.0,3,no_lipo,1,1,17,3
J16,359,InP,45,2.5,17,0.0,235,0,0.1,3,no_lipo,1,1,15,9
I21,360,InP,52,2.5,17,0.625,85,0,8.0,3,no_lipo,1,1,20,8
M3,361,InP,55,2.5,17,0.625,185,0,4.0,3,no_lipo,1,1,2,12
L4,362,InP,57,2.5,17,0.625,185,0,8.0,3,no_lipo,1,1,3,11
I9,363,InP,69,5.0,8,0.0,85,0,4.0,3,no_lipo,1,1,8,8
P7,364,InP,104,5.0,11,0.625,135,0,8.0,3,no_lipo,1,1,6,15
D22,365,InP,125,5.0,14,0.0,135,0,8.0,3,no_lipo,1,1,21,3
B4,366,InP,126,5.0,14,0.0,185,0,0.1,3,no_lipo,1,1,3,1
I24,367,InP,145,5.0,17,0.0,135,0,8.0,3,no_lipo,1,1,23,8
F1,368,InP,15,2.5,8,0.625,235,0,8.0,3,no_lipo,1,1,0,5
O7,369,InP,17,2.5,11,0.0,185,0,1.0,3,no_lipo,1,1,6,14
A13,370,InP,19,2.5,11,0.0,185,0,8.0,3,no_lipo,1,1,12,0
M14,371,InP,22,2.5,14,0.0,85,0,4.0,3,no_lipo,1,1,13,12
M20,372,InP,30,2.5,14,0.0,185,0,8.0,3,no_lipo,1,1,19,12
F16,373,InP,31,2.5,14,1.25,185,0,8.0,3,no_lipo,1,1,15,5
L24,374,InP,39,2.5,17,0.0,85,0,8.0,3,no_lipo,1,1,23,11
E9,375,InP,45,2.5,17,0.0,235,0,0.1,3,no_lipo,1,1,8,4
I3,376,InP,52,2.5,17,0.625,85,0,8.0,3,no_lipo,1,1,2,8
L5,377,InP,55,2.5,17,0.625,185,0,4.0,3,no_lipo,1,1,4,11
H6,378,InP,57,2.5,17,0.625,185,0,8.0,3,no_lipo,1,1,5,7
P4,379,InP,69,5.0,8,0.0,85,0,4.0,3,no_lipo,1,1,3,15
G21,380,InP,104,5.0,11,0.625,135,0,8.0,3,no_lipo,1,1,20,6
B22,381,InP,125,5.0,14,0.0,135,0,8.0,3,no_lipo,1,1,21,1
L1,382,InP,126,5.0,14,0.0,185,0,0.1,3,no_lipo,1,1,0,11
P22,383,InP,145,5.0,17,0.0,135,0,8.0,3,no_lipo,1,1,21,15
