well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
C18,1413,1,262,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,CaM,4,17,2,3
A16,1414,1,264,2.5,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CaM,4,15,0,3
E11,1415,1,265,5.0,185.0,14.0,0.0,4.0,DMPC--0%PE--0%Chol,CaM,4,10,4,3
D6,1416,1,267,2.5,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,CaM,4,5,3,3
D13,1417,1,268,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CaM,4,12,3,3
C1,1418,1,269,5.0,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,CaM,4,0,2,3
F21,1419,1,270,5.0,85.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,CaM,4,20,5,3
C14,1420,1,272,2.5,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,CaM,4,13,2,3
F10,1421,1,277,5.0,185.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,CaM,4,9,5,3
G21,1422,1,280,5.0,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,CaM,4,20,6,3
A22,1423,1,285,2.5,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,CaM,4,21,0,3
J5,1424,1,256,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,CaM,4,4,9,3
G2,1425,1,257,2.5,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CaM,4,1,6,3
E3,1426,1,259,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,CaM,4,2,4,3
C11,1427,1,260,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,CaM,4,10,2,3
N10,1428,1,261,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CaM,4,9,13,3
P16,1429,1,262,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,CaM,4,15,15,3
K24,1430,1,264,2.5,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CaM,4,23,10,3
O5,1431,1,265,5.0,185.0,14.0,0.0,4.0,DMPC--0%PE--0%Chol,CaM,4,4,14,3
K13,1432,1,267,2.5,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,CaM,4,12,10,3
O13,1433,1,268,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CaM,4,12,14,3
L14,1434,1,269,5.0,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,CaM,4,13,11,3
N18,1435,1,270,5.0,85.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,CaM,4,17,13,3
O22,1436,1,272,2.5,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,CaM,4,21,14,3
D2,1437,1,277,5.0,185.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,CaM,4,1,3,3
E23,1438,1,280,5.0,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,CaM,4,22,4,3
L10,1439,1,285,2.5,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,CaM,4,9,11,3
A17,1440,1,256,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,CaM,4,16,0,3
C3,1441,1,257,2.5,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CaM,4,2,2,3
D23,1442,1,259,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,CaM,4,22,3,3
P21,1443,1,260,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,CaM,4,20,15,3
I24,1444,1,261,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CaM,4,23,8,3
I23,1445,1,262,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,CaM,4,22,8,3
M18,1446,1,264,2.5,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CaM,4,17,12,3
L8,1447,1,265,5.0,185.0,14.0,0.0,4.0,DMPC--0%PE--0%Chol,CaM,4,7,11,3
I12,1448,1,267,2.5,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,CaM,4,11,8,3
E1,1449,1,268,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CaM,4,0,4,3
D22,1450,1,269,5.0,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,CaM,4,21,3,3
B19,1451,1,270,5.0,85.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,CaM,4,18,1,3
M5,1452,1,272,2.5,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,CaM,4,4,12,3
L24,1453,1,277,5.0,185.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,CaM,4,23,11,3
L4,1454,1,280,5.0,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,CaM,4,3,11,3
C4,1455,1,285,2.5,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,CaM,4,3,2,3
N24,1456,1,256,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,CaM,4,23,13,3
G6,1457,1,257,2.5,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CaM,4,5,6,3
D7,1458,1,259,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,CaM,4,6,3,3
E12,1459,1,260,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,CaM,4,11,4,3
K20,1460,1,261,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CaM,4,19,10,3
O20,1461,1,262,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,CaM,4,19,14,3
F14,1462,1,264,2.5,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CaM,4,13,5,3
E20,1463,1,265,5.0,185.0,14.0,0.0,4.0,DMPC--0%PE--0%Chol,CaM,4,19,4,3
H7,1464,1,267,2.5,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,CaM,4,6,7,3
A19,1465,1,268,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CaM,4,18,0,3
A4,1466,1,269,5.0,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,CaM,4,3,0,3
M1,1467,1,270,5.0,85.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,CaM,4,0,12,3
L9,1468,1,272,2.5,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,CaM,4,8,11,3
G22,1469,1,277,5.0,185.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,CaM,4,21,6,3
E4,1470,1,280,5.0,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,CaM,4,3,4,3
A10,1471,1,285,2.5,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,CaM,4,9,0,3
C12,1472,1,256,5.0,85.0,8.0,0.0,4.0,no_lipo,CaM,4,11,2,3
J1,1473,1,257,2.5,185.0,8.0,0.0,0.1,no_lipo,CaM,4,0,9,3
C23,1474,1,259,5.0,185.0,8.0,0.0,4.0,no_lipo,CaM,4,22,2,3
M6,1475,1,260,5.0,85.0,8.0,0.625,0.1,no_lipo,CaM,4,5,12,3
O15,1476,1,261,2.5,185.0,8.0,0.625,4.0,no_lipo,CaM,4,14,14,3
F24,1477,1,262,2.5,85.0,8.0,0.625,4.0,no_lipo,CaM,4,23,5,3
D21,1478,1,264,2.5,85.0,14.0,0.0,0.1,no_lipo,CaM,4,20,3,3
N1,1479,1,265,5.0,185.0,14.0,0.0,4.0,no_lipo,CaM,4,0,13,3
F18,1480,1,267,2.5,185.0,14.0,0.0,0.1,no_lipo,CaM,4,17,5,3
P8,1481,1,268,2.5,85.0,14.0,0.625,4.0,no_lipo,CaM,4,7,15,3
J11,1482,1,269,5.0,185.0,14.0,0.625,0.1,no_lipo,CaM,4,10,9,3
N17,1483,1,270,5.0,85.0,14.0,0.625,0.1,no_lipo,CaM,4,16,13,3
N13,1484,1,272,2.5,85.0,8.0,0.0,4.0,no_lipo,CaM,4,12,13,3
L5,1485,1,277,5.0,185.0,8.0,0.625,4.0,no_lipo,CaM,4,4,11,3
J4,1486,1,280,5.0,85.0,14.0,0.0,0.1,no_lipo,CaM,4,3,9,3
B5,1487,1,285,2.5,185.0,14.0,0.625,0.1,no_lipo,CaM,4,4,1,3
O2,1488,1,256,5.0,85.0,8.0,0.0,4.0,no_lipo,CaM,4,1,14,3
P15,1489,1,257,2.5,185.0,8.0,0.0,0.1,no_lipo,CaM,4,14,15,3
N3,1490,1,259,5.0,185.0,8.0,0.0,4.0,no_lipo,CaM,4,2,13,3
P12,1491,1,260,5.0,85.0,8.0,0.625,0.1,no_lipo,CaM,4,11,15,3
I7,1492,1,261,2.5,185.0,8.0,0.625,4.0,no_lipo,CaM,4,6,8,3
M24,1493,1,262,2.5,85.0,8.0,0.625,4.0,no_lipo,CaM,4,23,12,3
B17,1494,1,264,2.5,85.0,14.0,0.0,0.1,no_lipo,CaM,4,16,1,3
G16,1495,1,265,5.0,185.0,14.0,0.0,4.0,no_lipo,CaM,4,15,6,3
L19,1496,1,267,2.5,185.0,14.0,0.0,0.1,no_lipo,CaM,4,18,11,3
K14,1497,1,268,2.5,85.0,14.0,0.625,4.0,no_lipo,CaM,4,13,10,3
L2,1498,1,269,5.0,185.0,14.0,0.625,0.1,no_lipo,CaM,4,1,11,3
L12,1499,1,270,5.0,85.0,14.0,0.625,0.1,no_lipo,CaM,4,11,11,3
J17,1500,1,272,2.5,85.0,8.0,0.0,4.0,no_lipo,CaM,4,16,9,3
P10,1501,1,277,5.0,185.0,8.0,0.625,4.0,no_lipo,CaM,4,9,15,3
L16,1502,1,280,5.0,85.0,14.0,0.0,0.1,no_lipo,CaM,4,15,11,3
B18,1503,1,285,2.5,185.0,14.0,0.625,0.1,no_lipo,CaM,4,17,1,3
I16,1504,1,256,5.0,85.0,8.0,0.0,4.0,no_lipo,CaM,4,15,8,3
N11,1505,1,257,2.5,185.0,8.0,0.0,0.1,no_lipo,CaM,4,10,13,3
E21,1506,1,259,5.0,185.0,8.0,0.0,4.0,no_lipo,CaM,4,20,4,3
P13,1507,1,260,5.0,85.0,8.0,0.625,0.1,no_lipo,CaM,4,12,15,3
D5,1508,1,261,2.5,185.0,8.0,0.625,4.0,no_lipo,CaM,4,4,3,3
H15,1509,1,262,2.5,85.0,8.0,0.625,4.0,no_lipo,CaM,4,14,7,3
I15,1510,1,264,2.5,85.0,14.0,0.0,0.1,no_lipo,CaM,4,14,8,3
J3,1511,1,265,5.0,185.0,14.0,0.0,4.0,no_lipo,CaM,4,2,9,3
F7,1512,1,267,2.5,185.0,14.0,0.0,0.1,no_lipo,CaM,4,6,5,3
I8,1513,1,268,2.5,85.0,14.0,0.625,4.0,no_lipo,CaM,4,7,8,3
F3,1514,1,269,5.0,185.0,14.0,0.625,0.1,no_lipo,CaM,4,2,5,3
F9,1515,1,270,5.0,85.0,14.0,0.625,0.1,no_lipo,CaM,4,8,5,3
E6,1516,1,272,2.5,85.0,8.0,0.0,4.0,no_lipo,CaM,4,5,4,3
A1,1517,1,277,5.0,185.0,8.0,0.625,4.0,no_lipo,CaM,4,0,0,3
P23,1518,1,280,5.0,85.0,14.0,0.0,0.1,no_lipo,CaM,4,22,15,3
H24,1519,1,285,2.5,185.0,14.0,0.625,0.1,no_lipo,CaM,4,23,7,3
E17,1520,1,256,5.0,85.0,8.0,0.0,4.0,no_lipo,CaM,4,16,4,3
A3,1521,1,257,2.5,185.0,8.0,0.0,0.1,no_lipo,CaM,4,2,0,3
J2,1522,1,259,5.0,185.0,8.0,0.0,4.0,no_lipo,CaM,4,1,9,3
K10,1523,1,260,5.0,85.0,8.0,0.625,0.1,no_lipo,CaM,4,9,10,3
N23,1524,1,261,2.5,185.0,8.0,0.625,4.0,no_lipo,CaM,4,22,13,3
N4,1525,1,262,2.5,85.0,8.0,0.625,4.0,no_lipo,CaM,4,3,13,3
A14,1526,1,264,2.5,85.0,14.0,0.0,0.1,no_lipo,CaM,4,13,0,3
K9,1527,1,265,5.0,185.0,14.0,0.0,4.0,no_lipo,CaM,4,8,10,3
M10,1528,1,267,2.5,185.0,14.0,0.0,0.1,no_lipo,CaM,4,9,12,3
K15,1529,1,268,2.5,85.0,14.0,0.625,4.0,no_lipo,CaM,4,14,10,3
G23,1530,1,269,5.0,185.0,14.0,0.625,0.1,no_lipo,CaM,4,22,6,3
J16,1531,1,270,5.0,85.0,14.0,0.625,0.1,no_lipo,CaM,4,15,9,3
H21,1532,1,272,2.5,85.0,8.0,0.0,4.0,no_lipo,CaM,4,20,7,3
M17,1533,1,277,5.0,185.0,8.0,0.625,4.0,no_lipo,CaM,4,16,12,3
I22,1534,1,280,5.0,85.0,14.0,0.0,0.1,no_lipo,CaM,4,21,8,3
L7,1535,1,285,2.5,185.0,14.0,0.625,0.1,no_lipo,CaM,4,6,11,3
