well_name,plate,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,SecYE,WCE,Supp
O4,4,Glut,5.0,85.0,no_lipo,0.0,16.0,1.25,BL62,S22
O5,4,Vol,5.0,85.0,DOPC,3.0,12.0,1.25,BL62,S22
O6,4,Neu,5.0,135.0,DOPC,3.0,12.0,0.0,BL62,S22
O7,4,AqpZ,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
O8,4,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
O9,4,Vol,5.0,135.0,DOPC,3.0,16.0,1.25,BL62,S22
P1,4,Glut,5.0,85.0,DOPC,3.0,12.0,1.25,BL62,S22
P10,4,Neu,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
P11,4,Vol,5.0,85.0,DMPC,3.0,12.0,1.25,BL62,S22
P12,4,Mol,5.0,135.0,no_lipo,0.0,12.0,1.25,BL62,S22
P13,4,AqpZ,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
P14,4,Mol,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
P15,4,Glut,5.0,85.0,no_lipo,0.0,12.0,1.25,BL62,S22
P16,4,Vol,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
P17,4,Glut,5.0,85.0,DOPC,3.0,12.0,0.0,BL62,S22
P18,4,Vol,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
P19,4,Neu,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
P2,4,AqpZ,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
P20,4,AqpZ,5.0,135.0,DMPC,3.0,16.0,1.25,BL62,S22
P21,4,Mol,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
P22,4,Mol,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
P3,4,Vol,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
P4,4,Vol,5.0,135.0,DMPC,3.0,16.0,1.25,BL62,S22
P5,4,AqpZ,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
P6,4,AqpZ,5.0,85.0,DOPC,3.0,12.0,1.25,BL62,S22
P7,4,AqpZ,5.0,85.0,DMPC,3.0,16.0,1.25,BL62,S22
P8,4,Neu,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
P9,4,Vol,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
