unique_id,rxn_id,reagent,target,Reagent_type,stock,Droplet,well_id,Column,Row,well_name
160,60,water,1,water,1.0,6,72,4,8,I05
160,60,wce,1,wce,1.0,22,72,4,8,I05
292,92,deGFP,5,DNA,83.333,2,73,4,9,J05
292,92,water,1,water,1.0,2,73,4,9,J05
292,92,Mg,10,Mg,500.0,0,73,4,9,J05
292,92,wce,1,wce,1.0,22,73,4,9,J05
292,92,K,225,K,1666.667,4,73,4,9,J05
292,92,K,225,K,833.333,1,73,4,9,J05
292,92,Mg,10,Mg,166.667,2,73,4,9,J05
265,65,deGFP,5,DNA,83.333,2,74,4,10,K05
265,65,K,150,K,833.333,0,74,4,10,K05
265,65,Mg,25,Mg,166.667,2,74,4,10,K05
265,65,Mg,25,Mg,500.0,1,74,4,10,K05
265,65,water,1,water,1.0,3,74,4,10,K05
265,65,wce,1,wce,1.0,22,74,4,10,K05
265,65,K,150,K,1666.667,3,74,4,10,K05
91,91,wce,1,wce,1.0,22,75,4,11,L05
91,91,deGFP,5,DNA,83.333,2,75,4,11,L05
91,91,K,225,K,833.333,1,75,4,11,L05
91,91,K,225,K,1666.667,4,75,4,11,L05
91,91,Mg,5,Mg,166.667,1,75,4,11,L05
91,91,water,1,water,1.0,3,75,4,11,L05
91,91,Mg,5,Mg,500.0,0,75,4,11,L05
39,39,deGFP,5,DNA,83.333,2,76,4,12,M05
39,39,K,75,K,833.333,1,76,4,12,M05
39,39,K,75,K,1666.667,1,76,4,12,M05
39,39,Mg,45,Mg,166.667,0,76,4,12,M05
39,39,Mg,45,Mg,500.0,3,76,4,12,M05
39,39,water,1,water,1.0,4,76,4,12,M05
39,39,wce,1,wce,1.0,22,76,4,12,M05
279,79,water,1,water,1.0,2,77,4,13,N05
279,79,Mg,45,Mg,500.0,3,77,4,13,N05
279,79,Mg,45,Mg,166.667,0,77,4,13,N05
279,79,K,175,K,1666.667,3,77,4,13,N05
279,79,K,175,K,833.333,1,77,4,13,N05
279,79,deGFP,5,DNA,83.333,2,77,4,13,N05
279,79,wce,1,wce,1.0,22,77,4,13,N05
84,84,wce,1,wce,1.0,22,78,4,14,O05
84,84,deGFP,5,DNA,83.333,2,78,4,14,O05
84,84,K,200,K,833.333,0,78,4,14,O05
84,84,K,200,K,1666.667,4,78,4,14,O05
84,84,Mg,20,Mg,166.667,1,78,4,14,O05
84,84,Mg,20,Mg,500.0,1,78,4,14,O05
84,84,water,1,water,1.0,3,78,4,14,O05
227,27,Mg,35,Mg,500.0,2,79,4,15,P05
227,27,Mg,35,Mg,166.667,1,79,4,15,P05
227,27,K,50,K,1666.667,1,79,4,15,P05
227,27,K,50,K,833.333,0,79,4,15,P05
227,27,deGFP,5,DNA,83.333,2,79,4,15,P05
227,27,wce,1,wce,1.0,22,79,4,15,P05
227,27,water,1,water,1.0,5,79,4,15,P05
57,57,deGFP,5,DNA,83.333,2,80,5,0,A06
57,57,K,125,K,833.333,1,80,5,0,A06
57,57,K,125,K,1666.667,2,80,5,0,A06
57,57,Mg,35,Mg,166.667,1,80,5,0,A06
57,57,Mg,35,Mg,500.0,2,80,5,0,A06
57,57,wce,1,wce,1.0,22,80,5,0,A06
57,57,water,1,water,1.0,3,80,5,0,A06
196,96,K,225,K,1666.667,4,81,5,1,B06
196,96,Mg,30,Mg,166.667,0,81,5,1,B06
196,96,Mg,30,Mg,500.0,2,81,5,1,B06
196,96,water,1,water,1.0,2,81,5,1,B06
196,96,wce,1,wce,1.0,22,81,5,1,B06
196,96,K,225,K,833.333,1,81,5,1,B06
196,96,deGFP,5,DNA,83.333,2,81,5,1,B06
209,9,wce,1,wce,1.0,22,82,5,2,C06
209,9,water,1,water,1.0,6,82,5,2,C06
209,9,Mg,45,Mg,166.667,0,82,5,2,C06
209,9,K,0,K,1666.667,0,82,5,2,C06
209,9,K,0,K,833.333,0,82,5,2,C06
209,9,Mg,45,Mg,500.0,3,82,5,2,C06
209,9,deGFP,5,DNA,83.333,2,82,5,2,C06
117,17,deGFP,5,DNA,83.333,2,83,5,3,D06
117,17,K,25,K,833.333,1,83,5,3,D06
117,17,K,25,K,1666.667,0,83,5,3,D06
117,17,water,1,water,1.0,5,83,5,3,D06
117,17,Mg,35,Mg,166.667,1,83,5,3,D06
117,17,Mg,35,Mg,500.0,2,83,5,3,D06
117,17,wce,1,wce,1.0,22,83,5,3,D06
210,10,deGFP,5,DNA,83.333,2,84,5,4,E06
210,10,K,25,K,833.333,1,84,5,4,E06
210,10,K,25,K,1666.667,0,84,5,4,E06
210,10,Mg,0,Mg,166.667,0,84,5,4,E06
210,10,Mg,0,Mg,500.0,0,84,5,4,E06
210,10,water,1,water,1.0,8,84,5,4,E06
210,10,wce,1,wce,1.0,22,84,5,4,E06
237,37,K,75,K,833.333,1,85,5,5,F06
237,37,K,75,K,1666.667,1,85,5,5,F06
237,37,Mg,35,Mg,166.667,1,85,5,5,F06
237,37,Mg,35,Mg,500.0,2,85,5,5,F06
237,37,water,1,water,1.0,4,85,5,5,F06
237,37,deGFP,5,DNA,83.333,2,85,5,5,F06
237,37,wce,1,wce,1.0,22,85,5,5,F06
130,30,wce,1,wce,1.0,22,86,5,6,G06
130,30,water,1,water,1.0,7,86,5,6,G06
130,30,Mg,0,Mg,500.0,0,86,5,6,G06
130,30,Mg,0,Mg,166.667,0,86,5,6,G06
130,30,K,75,K,1666.667,1,86,5,6,G06
130,30,K,75,K,833.333,1,86,5,6,G06
130,30,deGFP,5,DNA,83.333,2,86,5,6,G06
7,7,water,1,water,1.0,6,87,5,7,H06
7,7,wce,1,wce,1.0,22,87,5,7,H06
7,7,deGFP,5,DNA,83.333,2,87,5,7,H06
7,7,K,0,K,833.333,0,87,5,7,H06
7,7,K,0,K,1666.667,0,87,5,7,H06
7,7,Mg,35,Mg,166.667,1,87,5,7,H06
7,7,Mg,35,Mg,500.0,2,87,5,7,H06
249,49,K,100,K,1666.667,2,88,5,8,I06
249,49,Mg,45,Mg,166.667,0,88,5,8,I06
249,49,deGFP,5,DNA,83.333,2,88,5,8,I06
249,49,Mg,45,Mg,500.0,3,88,5,8,I06
249,49,water,1,water,1.0,4,88,5,8,I06
249,49,wce,1,wce,1.0,22,88,5,8,I06
249,49,K,100,K,833.333,0,88,5,8,I06
274,74,water,1,water,1.0,3,89,5,9,J06
274,74,Mg,20,Mg,500.0,1,89,5,9,J06
274,74,Mg,20,Mg,166.667,1,89,5,9,J06
274,74,K,175,K,1666.667,3,89,5,9,J06
274,74,K,175,K,833.333,1,89,5,9,J06
274,74,deGFP,5,DNA,83.333,2,89,5,9,J06
274,74,wce,1,wce,1.0,22,89,5,9,J06
194,94,deGFP,5,DNA,83.333,2,90,5,10,K06
194,94,K,225,K,833.333,1,90,5,10,K06
194,94,K,225,K,1666.667,4,90,5,10,K06
194,94,Mg,20,Mg,166.667,1,90,5,10,K06
194,94,Mg,20,Mg,500.0,1,90,5,10,K06
194,94,water,1,water,1.0,2,90,5,10,K06
194,94,wce,1,wce,1.0,22,90,5,10,K06
149,49,water,1,water,1.0,4,91,5,11,L06
149,49,Mg,45,Mg,500.0,3,91,5,11,L06
149,49,Mg,45,Mg,166.667,0,91,5,11,L06
149,49,K,100,K,1666.667,2,91,5,11,L06
149,49,K,100,K,833.333,0,91,5,11,L06
149,49,deGFP,5,DNA,83.333,2,91,5,11,L06
149,49,wce,1,wce,1.0,22,91,5,11,L06
66,66,wce,1,wce,1.0,22,92,5,12,M06
66,66,water,1,water,1.0,4,92,5,12,M06
66,66,Mg,30,Mg,500.0,2,92,5,12,M06
66,66,Mg,30,Mg,166.667,0,92,5,12,M06
66,66,K,150,K,1666.667,3,92,5,12,M06
66,66,K,150,K,833.333,0,92,5,12,M06
66,66,deGFP,5,DNA,83.333,2,92,5,12,M06
270,70,K,175,K,833.333,1,93,5,13,N06
270,70,deGFP,5,DNA,83.333,2,93,5,13,N06
270,70,Mg,0,Mg,500.0,0,93,5,13,N06
270,70,Mg,0,Mg,166.667,0,93,5,13,N06
270,70,wce,1,wce,1.0,22,93,5,13,N06
270,70,water,1,water,1.0,5,93,5,13,N06
270,70,K,175,K,1666.667,3,93,5,13,N06
268,68,water,1,water,1.0,2,94,5,14,O06
268,68,wce,1,wce,1.0,22,94,5,14,O06
268,68,Mg,40,Mg,500.0,2,94,5,14,O06
268,68,K,150,K,833.333,0,94,5,14,O06
268,68,K,150,K,1666.667,3,94,5,14,O06
268,68,deGFP,5,DNA,83.333,2,94,5,14,O06
268,68,Mg,40,Mg,166.667,2,94,5,14,O06
180,80,wce,1,wce,1.0,22,95,5,15,P06
180,80,K,200,K,833.333,0,95,5,15,P06
180,80,deGFP,5,DNA,83.333,2,95,5,15,P06
180,80,K,200,K,1666.667,4,95,5,15,P06
180,80,Mg,0,Mg,166.667,0,95,5,15,P06
180,80,Mg,0,Mg,500.0,0,95,5,15,P06
180,80,water,1,water,1.0,5,95,5,15,P06
255,55,wce,1,wce,1.0,22,96,6,0,A07
255,55,water,1,water,1.0,3,96,6,0,A07
255,55,K,125,K,833.333,1,96,6,0,A07
255,55,Mg,25,Mg,500.0,1,96,6,0,A07
255,55,Mg,25,Mg,166.667,2,96,6,0,A07
255,55,K,125,K,1666.667,2,96,6,0,A07
255,55,deGFP,5,DNA,83.333,2,96,6,0,A07
223,23,K,50,K,1666.667,1,97,6,1,B07
223,23,Mg,15,Mg,166.667,0,97,6,1,B07
223,23,Mg,15,Mg,500.0,1,97,6,1,B07
223,23,water,1,water,1.0,7,97,6,1,B07
223,23,wce,1,wce,1.0,22,97,6,1,B07
223,23,K,50,K,833.333,0,97,6,1,B07
223,23,deGFP,5,DNA,83.333,2,97,6,1,B07
37,37,deGFP,5,DNA,83.333,2,98,6,2,C07
37,37,Mg,35,Mg,166.667,1,98,6,2,C07
37,37,K,75,K,1666.667,1,98,6,2,C07
37,37,water,1,water,1.0,4,98,6,2,C07
37,37,wce,1,wce,1.0,22,98,6,2,C07
37,37,K,75,K,833.333,1,98,6,2,C07
37,37,Mg,35,Mg,500.0,2,98,6,2,C07
179,79,K,175,K,833.333,1,99,6,3,D07
179,79,water,1,water,1.0,2,99,6,3,D07
179,79,wce,1,wce,1.0,22,99,6,3,D07
179,79,deGFP,5,DNA,83.333,2,99,6,3,D07
179,79,K,175,K,1666.667,3,99,6,3,D07
179,79,Mg,45,Mg,166.667,0,99,6,3,D07
179,79,Mg,45,Mg,500.0,3,99,6,3,D07
43,43,Mg,15,Mg,500.0,1,100,6,4,E07
43,43,Mg,15,Mg,166.667,0,100,6,4,E07
43,43,K,100,K,1666.667,2,100,6,4,E07
43,43,K,100,K,833.333,0,100,6,4,E07
43,43,deGFP,5,DNA,83.333,2,100,6,4,E07
43,43,wce,1,wce,1.0,22,100,6,4,E07
43,43,water,1,water,1.0,6,100,6,4,E07
187,87,deGFP,5,DNA,83.333,2,101,6,5,F07
187,87,K,200,K,833.333,0,101,6,5,F07
187,87,K,200,K,1666.667,4,101,6,5,F07
187,87,Mg,35,Mg,166.667,1,101,6,5,F07
187,87,Mg,35,Mg,500.0,2,101,6,5,F07
187,87,water,1,water,1.0,2,101,6,5,F07
187,87,wce,1,wce,1.0,22,101,6,5,F07
65,65,water,1,water,1.0,3,102,6,6,G07
65,65,Mg,25,Mg,500.0,1,102,6,6,G07
65,65,K,150,K,1666.667,3,102,6,6,G07
65,65,deGFP,5,DNA,83.333,2,102,6,6,G07
65,65,K,150,K,833.333,0,102,6,6,G07
65,65,wce,1,wce,1.0,22,102,6,6,G07
65,65,Mg,25,Mg,166.667,2,102,6,6,G07
148,48,wce,1,wce,1.0,22,103,6,7,H07
148,48,water,1,water,1.0,3,103,6,7,H07
148,48,Mg,40,Mg,166.667,2,103,6,7,H07
148,48,Mg,40,Mg,500.0,2,103,6,7,H07
148,48,K,100,K,1666.667,2,103,6,7,H07
148,48,K,100,K,833.333,0,103,6,7,H07
148,48,deGFP,5,DNA,83.333,2,103,6,7,H07
243,43,Mg,15,Mg,166.667,0,104,6,8,I07
243,43,water,1,water,1.0,6,104,6,8,I07
243,43,K,100,K,833.333,0,104,6,8,I07
243,43,K,100,K,1666.667,2,104,6,8,I07
243,43,Mg,15,Mg,500.0,1,104,6,8,I07
243,43,wce,1,wce,1.0,22,104,6,8,I07
243,43,deGFP,5,DNA,83.333,2,104,6,8,I07
98,98,Mg,40,Mg,500.0,2,105,6,9,J07
98,98,Mg,40,Mg,166.667,2,105,6,9,J07
98,98,K,225,K,1666.667,4,105,6,9,J07
98,98,K,225,K,833.333,1,105,6,9,J07
98,98,deGFP,5,DNA,83.333,2,105,6,9,J07
98,98,water,1,water,1.0,0,105,6,9,J07
98,98,wce,1,wce,1.0,22,105,6,9,J07
47,47,water,1,water,1.0,4,106,6,10,K07
47,47,K,100,K,1666.667,2,106,6,10,K07
47,47,K,100,K,833.333,0,106,6,10,K07
47,47,deGFP,5,DNA,83.333,2,106,6,10,K07
47,47,wce,1,wce,1.0,22,106,6,10,K07
47,47,Mg,35,Mg,500.0,2,106,6,10,K07
47,47,Mg,35,Mg,166.667,1,106,6,10,K07
174,74,wce,1,wce,1.0,22,107,6,11,L07
174,74,water,1,water,1.0,3,107,6,11,L07
174,74,Mg,20,Mg,500.0,1,107,6,11,L07
174,74,Mg,20,Mg,166.667,1,107,6,11,L07
174,74,K,175,K,833.333,1,107,6,11,L07
174,74,deGFP,5,DNA,83.333,2,107,6,11,L07
174,74,K,175,K,1666.667,3,107,6,11,L07
246,46,deGFP,5,DNA,83.333,2,108,6,12,M07
246,46,K,100,K,833.333,0,108,6,12,M07
246,46,K,100,K,1666.667,2,108,6,12,M07
246,46,Mg,30,Mg,166.667,0,108,6,12,M07
246,46,Mg,30,Mg,500.0,2,108,6,12,M07
246,46,water,1,water,1.0,5,108,6,12,M07
246,46,wce,1,wce,1.0,22,108,6,12,M07
158,58,Mg,40,Mg,500.0,2,109,6,13,N07
158,58,deGFP,5,DNA,83.333,2,109,6,13,N07
158,58,Mg,40,Mg,166.667,2,109,6,13,N07
158,58,K,125,K,833.333,1,109,6,13,N07
158,58,wce,1,wce,1.0,22,109,6,13,N07
158,58,K,125,K,1666.667,2,109,6,13,N07
158,58,water,1,water,1.0,2,109,6,13,N07
200,0,deGFP,5,DNA,83.333,2,110,6,14,O07
200,0,K,0,K,833.333,0,110,6,14,O07
200,0,K,0,K,1666.667,0,110,6,14,O07
200,0,Mg,0,Mg,166.667,0,110,6,14,O07
200,0,Mg,0,Mg,500.0,0,110,6,14,O07
200,0,water,1,water,1.0,9,110,6,14,O07
200,0,wce,1,wce,1.0,22,110,6,14,O07
51,51,deGFP,5,DNA,83.333,2,111,6,15,P07
51,51,Mg,5,Mg,500.0,0,111,6,15,P07
51,51,Mg,5,Mg,166.667,1,111,6,15,P07
51,51,K,125,K,1666.667,2,111,6,15,P07
51,51,K,125,K,833.333,1,111,6,15,P07
51,51,water,1,water,1.0,5,111,6,15,P07
51,51,wce,1,wce,1.0,22,111,6,15,P07
233,33,wce,1,wce,1.0,22,112,7,0,A08
233,33,water,1,water,1.0,6,112,7,0,A08
233,33,Mg,15,Mg,500.0,1,112,7,0,A08
233,33,Mg,15,Mg,166.667,0,112,7,0,A08
233,33,K,75,K,1666.667,1,112,7,0,A08
233,33,K,75,K,833.333,1,112,7,0,A08
233,33,deGFP,5,DNA,83.333,2,112,7,0,A08
2,2,Mg,10,Mg,500.0,0,113,7,1,B08
2,2,Mg,10,Mg,166.667,2,113,7,1,B08
2,2,K,0,K,1666.667,0,113,7,1,B08
2,2,K,0,K,833.333,0,113,7,1,B08
2,2,deGFP,5,DNA,83.333,2,113,7,1,B08
2,2,water,1,water,1.0,7,113,7,1,B08
2,2,wce,1,wce,1.0,22,113,7,1,B08
72,72,Mg,10,Mg,500.0,0,114,7,2,C08
72,72,deGFP,5,DNA,83.333,2,114,7,2,C08
72,72,wce,1,wce,1.0,22,114,7,2,C08
72,72,K,175,K,833.333,1,114,7,2,C08
72,72,K,175,K,1666.667,3,114,7,2,C08
72,72,Mg,10,Mg,166.667,2,114,7,2,C08
72,72,water,1,water,1.0,3,114,7,2,C08
171,71,wce,1,wce,1.0,22,115,7,3,D08
171,71,deGFP,5,DNA,83.333,2,115,7,3,D08
171,71,K,175,K,833.333,1,115,7,3,D08
171,71,K,175,K,1666.667,3,115,7,3,D08
171,71,Mg,5,Mg,166.667,1,115,7,3,D08
171,71,Mg,5,Mg,500.0,0,115,7,3,D08
171,71,water,1,water,1.0,4,115,7,3,D08
141,41,deGFP,5,DNA,83.333,2,116,7,4,E08
141,41,K,100,K,1666.667,2,116,7,4,E08
141,41,K,100,K,833.333,0,116,7,4,E08
141,41,wce,1,wce,1.0,22,116,7,4,E08
141,41,water,1,water,1.0,6,116,7,4,E08
141,41,Mg,5,Mg,500.0,0,116,7,4,E08
141,41,Mg,5,Mg,166.667,1,116,7,4,E08
172,72,deGFP,5,DNA,83.333,2,117,7,5,F08
172,72,wce,1,wce,1.0,22,117,7,5,F08
172,72,water,1,water,1.0,3,117,7,5,F08
172,72,Mg,10,Mg,166.667,2,117,7,5,F08
172,72,K,175,K,1666.667,3,117,7,5,F08
172,72,Mg,10,Mg,500.0,0,117,7,5,F08
172,72,K,175,K,833.333,1,117,7,5,F08
261,61,deGFP,5,DNA,83.333,2,118,7,6,G08
261,61,K,150,K,833.333,0,118,7,6,G08
261,61,K,150,K,1666.667,3,118,7,6,G08
261,61,Mg,5,Mg,166.667,1,118,7,6,G08
261,61,Mg,5,Mg,500.0,0,118,7,6,G08
261,61,water,1,water,1.0,5,118,7,6,G08
261,61,wce,1,wce,1.0,22,118,7,6,G08
53,53,Mg,15,Mg,166.667,0,119,7,7,H08
53,53,K,125,K,833.333,1,119,7,7,H08
53,53,water,1,water,1.0,5,119,7,7,H08
53,53,deGFP,5,DNA,83.333,2,119,7,7,H08
53,53,wce,1,wce,1.0,22,119,7,7,H08
53,53,Mg,15,Mg,500.0,1,119,7,7,H08
53,53,K,125,K,1666.667,2,119,7,7,H08
142,42,deGFP,5,DNA,83.333,2,120,7,8,I08
142,42,water,1,water,1.0,5,120,7,8,I08
142,42,K,100,K,1666.667,2,120,7,8,I08
142,42,Mg,10,Mg,166.667,2,120,7,8,I08
142,42,Mg,10,Mg,500.0,0,120,7,8,I08
142,42,wce,1,wce,1.0,22,120,7,8,I08
142,42,K,100,K,833.333,0,120,7,8,I08
71,71,wce,1,wce,1.0,22,121,7,9,J08
71,71,water,1,water,1.0,4,121,7,9,J08
71,71,Mg,5,Mg,500.0,0,121,7,9,J08
71,71,Mg,5,Mg,166.667,1,121,7,9,J08
71,71,K,175,K,1666.667,3,121,7,9,J08
71,71,K,175,K,833.333,1,121,7,9,J08
71,71,deGFP,5,DNA,83.333,2,121,7,9,J08
286,86,water,1,water,1.0,3,122,7,10,K08
286,86,wce,1,wce,1.0,22,122,7,10,K08
286,86,Mg,30,Mg,500.0,2,122,7,10,K08
286,86,K,200,K,833.333,0,122,7,10,K08
286,86,K,200,K,1666.667,4,122,7,10,K08
286,86,Mg,30,Mg,166.667,0,122,7,10,K08
286,86,deGFP,5,DNA,83.333,2,122,7,10,K08
296,96,deGFP,5,DNA,83.333,2,123,7,11,L08
296,96,K,225,K,833.333,1,123,7,11,L08
296,96,K,225,K,1666.667,4,123,7,11,L08
296,96,Mg,30,Mg,166.667,0,123,7,11,L08
296,96,Mg,30,Mg,500.0,2,123,7,11,L08
296,96,water,1,water,1.0,2,123,7,11,L08
296,96,wce,1,wce,1.0,22,123,7,11,L08
186,86,K,200,K,833.333,0,124,7,12,M08
186,86,K,200,K,1666.667,4,124,7,12,M08
186,86,Mg,30,Mg,166.667,0,124,7,12,M08
186,86,Mg,30,Mg,500.0,2,124,7,12,M08
186,86,water,1,water,1.0,3,124,7,12,M08
186,86,wce,1,wce,1.0,22,124,7,12,M08
186,86,deGFP,5,DNA,83.333,2,124,7,12,M08
298,98,deGFP,5,DNA,83.333,2,125,7,13,N08
298,98,K,225,K,833.333,1,125,7,13,N08
298,98,water,1,water,1.0,0,125,7,13,N08
298,98,Mg,40,Mg,166.667,2,125,7,13,N08
298,98,Mg,40,Mg,500.0,2,125,7,13,N08
298,98,wce,1,wce,1.0,22,125,7,13,N08
298,98,K,225,K,1666.667,4,125,7,13,N08
107,7,K,0,K,833.333,0,126,7,14,O08
107,7,K,0,K,1666.667,0,126,7,14,O08
107,7,Mg,35,Mg,166.667,1,126,7,14,O08
107,7,Mg,35,Mg,500.0,2,126,7,14,O08
107,7,water,1,water,1.0,6,126,7,14,O08
107,7,wce,1,wce,1.0,22,126,7,14,O08
107,7,deGFP,5,DNA,83.333,2,126,7,14,O08
119,19,deGFP,5,DNA,83.333,2,127,7,15,P08
119,19,K,25,K,833.333,1,127,7,15,P08
119,19,K,25,K,1666.667,0,127,7,15,P08
119,19,water,1,water,1.0,5,127,7,15,P08
119,19,Mg,45,Mg,500.0,3,127,7,15,P08
119,19,wce,1,wce,1.0,22,127,7,15,P08
119,19,Mg,45,Mg,166.667,0,127,7,15,P08
216,16,wce,1,wce,1.0,22,128,8,0,A09
216,16,water,1,water,1.0,6,128,8,0,A09
216,16,Mg,30,Mg,500.0,2,128,8,0,A09
216,16,Mg,30,Mg,166.667,0,128,8,0,A09
216,16,K,25,K,1666.667,0,128,8,0,A09
216,16,K,25,K,833.333,1,128,8,0,A09
216,16,deGFP,5,DNA,83.333,2,128,8,0,A09
40,40,Mg,0,Mg,500.0,0,129,8,1,B09
40,40,Mg,0,Mg,166.667,0,129,8,1,B09
40,40,K,100,K,1666.667,2,129,8,1,B09
40,40,K,100,K,833.333,0,129,8,1,B09
40,40,deGFP,5,DNA,83.333,2,129,8,1,B09
40,40,wce,1,wce,1.0,22,129,8,1,B09
40,40,water,1,water,1.0,7,129,8,1,B09
22,22,wce,1,wce,1.0,22,130,8,2,C09
22,22,deGFP,5,DNA,83.333,2,130,8,2,C09
22,22,K,50,K,833.333,0,130,8,2,C09
22,22,K,50,K,1666.667,1,130,8,2,C09
22,22,Mg,10,Mg,166.667,2,130,8,2,C09
22,22,water,1,water,1.0,6,130,8,2,C09
22,22,Mg,10,Mg,500.0,0,130,8,2,C09
61,61,wce,1,wce,1.0,22,131,8,3,D09
61,61,Mg,5,Mg,500.0,0,131,8,3,D09
61,61,Mg,5,Mg,166.667,1,131,8,3,D09
61,61,K,150,K,1666.667,3,131,8,3,D09
61,61,deGFP,5,DNA,83.333,2,131,8,3,D09
61,61,K,150,K,833.333,0,131,8,3,D09
61,61,water,1,water,1.0,5,131,8,3,D09
29,29,Mg,45,Mg,500.0,3,132,8,4,E09
29,29,wce,1,wce,1.0,22,132,8,4,E09
29,29,deGFP,5,DNA,83.333,2,132,8,4,E09
29,29,K,50,K,833.333,0,132,8,4,E09
29,29,K,50,K,1666.667,1,132,8,4,E09
29,29,Mg,45,Mg,166.667,0,132,8,4,E09
29,29,water,1,water,1.0,5,132,8,4,E09
252,52,wce,1,wce,1.0,22,133,8,5,F09
252,52,deGFP,5,DNA,83.333,2,133,8,5,F09
252,52,K,125,K,833.333,1,133,8,5,F09
252,52,water,1,water,1.0,4,133,8,5,F09
252,52,Mg,10,Mg,166.667,2,133,8,5,F09
252,52,Mg,10,Mg,500.0,0,133,8,5,F09
252,52,K,125,K,1666.667,2,133,8,5,F09
238,38,Mg,40,Mg,500.0,2,134,8,6,G09
238,38,Mg,40,Mg,166.667,2,134,8,6,G09
238,38,K,75,K,1666.667,1,134,8,6,G09
238,38,K,75,K,833.333,1,134,8,6,G09
238,38,deGFP,5,DNA,83.333,2,134,8,6,G09
238,38,wce,1,wce,1.0,22,134,8,6,G09
238,38,water,1,water,1.0,3,134,8,6,G09
258,58,K,125,K,1666.667,2,135,8,7,H09
258,58,Mg,40,Mg,166.667,2,135,8,7,H09
258,58,K,125,K,833.333,1,135,8,7,H09
258,58,deGFP,5,DNA,83.333,2,135,8,7,H09
258,58,Mg,40,Mg,500.0,2,135,8,7,H09
258,58,water,1,water,1.0,2,135,8,7,H09
258,58,wce,1,wce,1.0,22,135,8,7,H09
161,61,Mg,5,Mg,500.0,0,136,8,8,I09
161,61,water,1,water,1.0,5,136,8,8,I09
161,61,Mg,5,Mg,166.667,1,136,8,8,I09
161,61,K,150,K,1666.667,3,136,8,8,I09
161,61,K,150,K,833.333,0,136,8,8,I09
161,61,deGFP,5,DNA,83.333,2,136,8,8,I09
161,61,wce,1,wce,1.0,22,136,8,8,I09
138,38,Mg,40,Mg,166.667,2,137,8,9,J09
138,38,K,75,K,1666.667,1,137,8,9,J09
138,38,K,75,K,833.333,1,137,8,9,J09
138,38,deGFP,5,DNA,83.333,2,137,8,9,J09
138,38,wce,1,wce,1.0,22,137,8,9,J09
138,38,Mg,40,Mg,500.0,2,137,8,9,J09
138,38,water,1,water,1.0,3,137,8,9,J09
26,26,K,50,K,833.333,0,138,8,10,K09
26,26,Mg,30,Mg,166.667,0,138,8,10,K09
26,26,Mg,30,Mg,500.0,2,138,8,10,K09
26,26,water,1,water,1.0,6,138,8,10,K09
26,26,wce,1,wce,1.0,22,138,8,10,K09
26,26,deGFP,5,DNA,83.333,2,138,8,10,K09
26,26,K,50,K,1666.667,1,138,8,10,K09
46,46,wce,1,wce,1.0,22,139,8,11,L09
46,46,deGFP,5,DNA,83.333,2,139,8,11,L09
46,46,K,100,K,833.333,0,139,8,11,L09
46,46,K,100,K,1666.667,2,139,8,11,L09
46,46,Mg,30,Mg,166.667,0,139,8,11,L09
46,46,water,1,water,1.0,5,139,8,11,L09
46,46,Mg,30,Mg,500.0,2,139,8,11,L09
273,73,K,175,K,833.333,1,140,8,12,M09
273,73,Mg,15,Mg,500.0,1,140,8,12,M09
273,73,water,1,water,1.0,4,140,8,12,M09
273,73,wce,1,wce,1.0,22,140,8,12,M09
273,73,K,175,K,1666.667,3,140,8,12,M09
273,73,deGFP,5,DNA,83.333,2,140,8,12,M09
273,73,Mg,15,Mg,166.667,0,140,8,12,M09
276,76,deGFP,5,DNA,83.333,2,141,8,13,N09
276,76,K,175,K,833.333,1,141,8,13,N09
276,76,K,175,K,1666.667,3,141,8,13,N09
276,76,Mg,30,Mg,166.667,0,141,8,13,N09
276,76,Mg,30,Mg,500.0,2,141,8,13,N09
276,76,water,1,water,1.0,3,141,8,13,N09
276,76,wce,1,wce,1.0,22,141,8,13,N09
129,29,Mg,45,Mg,166.667,0,142,8,14,O09
129,29,Mg,45,Mg,500.0,3,142,8,14,O09
129,29,K,50,K,1666.667,1,142,8,14,O09
129,29,deGFP,5,DNA,83.333,2,142,8,14,O09
129,29,K,50,K,833.333,0,142,8,14,O09
129,29,water,1,water,1.0,5,142,8,14,O09
129,29,wce,1,wce,1.0,22,142,8,14,O09
239,39,K,75,K,833.333,1,143,8,15,P09
239,39,K,75,K,1666.667,1,143,8,15,P09
239,39,Mg,45,Mg,166.667,0,143,8,15,P09
239,39,water,1,water,1.0,4,143,8,15,P09
239,39,wce,1,wce,1.0,22,143,8,15,P09
239,39,deGFP,5,DNA,83.333,2,143,8,15,P09
239,39,Mg,45,Mg,500.0,3,143,8,15,P09
190,90,K,225,K,1666.667,4,144,9,0,A10
190,90,wce,1,wce,1.0,22,144,9,0,A10
190,90,water,1,water,1.0,4,144,9,0,A10
190,90,Mg,0,Mg,500.0,0,144,9,0,A10
190,90,Mg,0,Mg,166.667,0,144,9,0,A10
190,90,K,225,K,833.333,1,144,9,0,A10
190,90,deGFP,5,DNA,83.333,2,144,9,0,A10
259,59,Mg,45,Mg,166.667,0,145,9,1,B10
259,59,Mg,45,Mg,500.0,3,145,9,1,B10
259,59,water,1,water,1.0,3,145,9,1,B10
259,59,wce,1,wce,1.0,22,145,9,1,B10
259,59,K,125,K,833.333,1,145,9,1,B10
