well_name,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,mCherry,combo
P12,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
P12,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
P12,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
P12,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
P12,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
P13,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
P13,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
P13,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
P13,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
P13,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
P13,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
P14,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P14,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P14,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P14,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P14,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P14,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P15,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
P15,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
P15,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
P15,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
P15,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
P15,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
P16,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
P16,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
P16,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
P16,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
P16,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
P16,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
P17,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P17,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P17,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P17,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P17,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P17,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
P18,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
P18,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
P18,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
P18,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
P18,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
P18,SecY-G,5.0,135.0,DOPC-LB4,1.5,25.0,0.5,Sample
P19,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
P19,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
P19,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
P19,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
P19,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
P19,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
P2,AqpZ,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
P2,AqpZ,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
P2,AqpZ,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
P2,AqpZ,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
P2,AqpZ,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
P2,AqpZ,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
P3,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
P3,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
P3,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
P3,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
P3,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
P3,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
P4,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
P4,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
P4,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
P4,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
P4,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
P4,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
P5,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
P5,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
P5,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
P5,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
P5,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
P5,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
P6,Blank,0.0,135.0,DOPC-LB5,3.0,15.0,0.5,Blank
P6,Blank,0.0,135.0,DOPC-LB5,3.0,15.0,0.5,Blank
P6,Blank,0.0,135.0,DOPC-LB5,3.0,15.0,0.5,Blank
P6,Blank,0.0,135.0,DOPC-LB5,3.0,15.0,0.5,Blank
P6,Blank,0.0,135.0,DOPC-LB5,3.0,15.0,0.5,Blank
P6,Blank,0.0,135.0,DOPC-LB5,3.0,15.0,0.5,Blank
P7,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
P7,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
P7,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
P7,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
P7,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
P7,AqpZ,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
P8,SecY-G,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
P8,SecY-G,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
P8,SecY-G,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
P8,SecY-G,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
P8,SecY-G,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
P8,SecY-G,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
P9,AqpZ,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
P9,AqpZ,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
P9,AqpZ,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
P9,AqpZ,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
P9,AqpZ,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
P9,AqpZ,5.0,85.0,no_lipo,0.0,25.0,0.5,Sample
