well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
E15,270,OR1E1,377,2.5,185,14,0,1.25,0.1,3,DMPC--0%PE--8%Chol,2,1,14,4
K1,271,OR1E1,378,2.5,235,20,0,0.625,0.1,3,DMPC--0%PE--8%Chol,2,1,0,10
C2,272,OR1E1,136,5.0,85,14,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,1,1,2
H10,273,OR1E1,137,5.0,135,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,9,7
I21,274,OR1E1,245,2.5,85,8,0,0.625,4.0,3,DOPC--0%PE--0%Chol,2,1,20,8
E19,275,OR1E1,246,2.5,85,11,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,1,18,4
E17,276,OR1E1,247,2.5,85,14,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,16,4
E6,277,OR1E1,248,2.5,185,14,0,0.625,0.1,3,DMPC--0%PE--0%Chol,2,1,5,4
K11,278,OR1E1,249,2.5,185,14,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,1,10,10
P8,279,OR1E1,250,2.5,235,20,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,7,15
I5,280,OR1E1,251,2.5,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,4,8
N10,281,OR1E1,252,2.5,235,20,0,1.25,0.1,3,DMPC--0%PE--0%Chol,2,1,9,13
G12,282,OR1E1,253,2.5,235,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,11,6
B23,283,OR1E1,326,5.0,185,14,0,0.0,0.1,3,DMPC--0%PE--8%Chol,2,1,22,1
A3,284,OR1E1,375,2.5,185,14,0,0.0,0.1,3,DMPC--0%PE--8%Chol,2,1,2,0
J13,285,OR1E1,376,2.5,185,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,1,12,9
G21,286,OR1E1,377,2.5,185,14,0,1.25,0.1,3,DMPC--0%PE--8%Chol,2,1,20,6
M7,287,OR1E1,378,2.5,235,20,0,0.625,0.1,3,DMPC--0%PE--8%Chol,2,1,6,12
I9,288,OR1E1,136,5.0,85,14,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,1,8,8
J1,289,OR1E1,137,5.0,135,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,0,9
P14,290,OR1E1,245,2.5,85,8,0,0.625,4.0,3,DOPC--0%PE--0%Chol,2,1,13,15
K22,291,OR1E1,246,2.5,85,11,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,1,21,10
C7,292,OR1E1,247,2.5,85,14,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,6,2
B24,293,OR1E1,248,2.5,185,14,0,0.625,0.1,3,DMPC--0%PE--0%Chol,2,1,23,1
B15,294,OR1E1,249,2.5,185,14,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,1,14,1
N11,295,OR1E1,250,2.5,235,20,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,10,13
O15,296,OR1E1,251,2.5,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,14,14
C4,297,OR1E1,252,2.5,235,20,0,1.25,0.1,3,DMPC--0%PE--0%Chol,2,1,3,2
P7,298,OR1E1,253,2.5,235,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,6,15
I24,299,OR1E1,326,5.0,185,14,0,0.0,0.1,3,DMPC--0%PE--8%Chol,2,1,23,8
E1,300,OR1E1,375,2.5,185,14,0,0.0,0.1,3,DMPC--0%PE--8%Chol,2,1,0,4
B8,301,OR1E1,376,2.5,185,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,1,7,1
I1,302,OR1E1,377,2.5,185,14,0,1.25,0.1,3,DMPC--0%PE--8%Chol,2,1,0,8
F8,303,OR1E1,378,2.5,235,20,0,0.625,0.1,3,DMPC--0%PE--8%Chol,2,1,7,5
F3,304,OR1E1,136,5.0,85,14,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,1,2,5
B19,305,OR1E1,137,5.0,135,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,18,1
A16,306,OR1E1,245,2.5,85,8,0,0.625,4.0,3,DOPC--0%PE--0%Chol,2,1,15,0
O10,307,OR1E1,246,2.5,85,11,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,1,9,14
N20,308,OR1E1,247,2.5,85,14,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,19,13
I8,309,OR1E1,248,2.5,185,14,0,0.625,0.1,3,DMPC--0%PE--0%Chol,2,1,7,8
K18,310,OR1E1,249,2.5,185,14,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,1,17,10
G14,311,OR1E1,250,2.5,235,20,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,13,6
B14,312,OR1E1,251,2.5,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,13,1
E13,313,OR1E1,252,2.5,235,20,0,1.25,0.1,3,DMPC--0%PE--0%Chol,2,1,12,4
A21,314,OR1E1,253,2.5,235,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,20,0
F1,315,OR1E1,326,5.0,185,14,0,0.0,0.1,3,DMPC--0%PE--8%Chol,2,1,0,5
J8,316,OR1E1,375,2.5,185,14,0,0.0,0.1,3,DMPC--0%PE--8%Chol,2,1,7,9
L18,317,OR1E1,376,2.5,185,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,1,17,11
H24,318,OR1E1,377,2.5,185,14,0,1.25,0.1,3,DMPC--0%PE--8%Chol,2,1,23,7
N9,319,OR1E1,378,2.5,235,20,0,0.625,0.1,3,DMPC--0%PE--8%Chol,2,1,8,13
P24,320,OR1E1,136,5.0,85,14,0,0.625,0.1,3,no_lipo,2,1,23,15
J5,321,OR1E1,137,5.0,135,20,0,1.25,0.1,3,no_lipo,2,1,4,9
G15,322,OR1E1,245,2.5,85,8,0,0.625,4.0,3,no_lipo,2,1,14,6
D24,323,OR1E1,246,2.5,85,11,0,1.25,8.0,3,no_lipo,2,1,23,3
G1,324,OR1E1,247,2.5,85,14,0,1.25,0.1,3,no_lipo,2,1,0,6
K19,325,OR1E1,248,2.5,185,14,0,0.625,0.1,3,no_lipo,2,1,18,10
E16,326,OR1E1,249,2.5,185,14,0,0.625,0.1,3,no_lipo,2,1,15,4
M9,327,OR1E1,250,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,8,12
E4,328,OR1E1,251,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,3,4
G8,329,OR1E1,252,2.5,235,20,0,1.25,0.1,3,no_lipo,2,1,7,6
B18,330,OR1E1,253,2.5,235,20,0,1.25,0.1,3,no_lipo,2,1,17,1
A19,331,OR1E1,326,5.0,185,14,0,0.0,0.1,3,no_lipo,2,1,18,0
L15,332,OR1E1,375,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,14,11
M12,333,OR1E1,376,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,11,12
D14,334,OR1E1,377,2.5,185,14,0,1.25,0.1,3,no_lipo,2,1,13,3
E20,335,OR1E1,378,2.5,235,20,0,0.625,0.1,3,no_lipo,2,1,19,4
G4,336,OR1E1,136,5.0,85,14,0,0.625,0.1,3,no_lipo,2,1,3,6
I3,337,OR1E1,137,5.0,135,20,0,1.25,0.1,3,no_lipo,2,1,2,8
M10,338,OR1E1,245,2.5,85,8,0,0.625,4.0,3,no_lipo,2,1,9,12
D19,339,OR1E1,246,2.5,85,11,0,1.25,8.0,3,no_lipo,2,1,18,3
O7,340,OR1E1,247,2.5,85,14,0,1.25,0.1,3,no_lipo,2,1,6,14
M4,341,OR1E1,248,2.5,185,14,0,0.625,0.1,3,no_lipo,2,1,3,12
B7,342,OR1E1,249,2.5,185,14,0,0.625,0.1,3,no_lipo,2,1,6,1
C24,343,OR1E1,250,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,23,2
P3,344,OR1E1,251,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,2,15
C22,345,OR1E1,252,2.5,235,20,0,1.25,0.1,3,no_lipo,2,1,21,2
C16,346,OR1E1,253,2.5,235,20,0,1.25,0.1,3,no_lipo,2,1,15,2
N6,347,OR1E1,326,5.0,185,14,0,0.0,0.1,3,no_lipo,2,1,5,13
K5,348,OR1E1,375,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,4,10
D13,349,OR1E1,376,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,12,3
F2,350,OR1E1,377,2.5,185,14,0,1.25,0.1,3,no_lipo,2,1,1,5
H8,351,OR1E1,378,2.5,235,20,0,0.625,0.1,3,no_lipo,2,1,7,7
H21,352,OR1E1,136,5.0,85,14,0,0.625,0.1,3,no_lipo,2,1,20,7
G2,353,OR1E1,137,5.0,135,20,0,1.25,0.1,3,no_lipo,2,1,1,6
A14,354,OR1E1,245,2.5,85,8,0,0.625,4.0,3,no_lipo,2,1,13,0
F24,355,OR1E1,246,2.5,85,11,0,1.25,8.0,3,no_lipo,2,1,23,5
H19,356,OR1E1,247,2.5,85,14,0,1.25,0.1,3,no_lipo,2,1,18,7
C18,357,OR1E1,248,2.5,185,14,0,0.625,0.1,3,no_lipo,2,1,17,2
O23,358,OR1E1,249,2.5,185,14,0,0.625,0.1,3,no_lipo,2,1,22,14
M24,359,OR1E1,250,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,23,12
J2,360,OR1E1,251,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,1,9
I15,361,OR1E1,252,2.5,235,20,0,1.25,0.1,3,no_lipo,2,1,14,8
B20,362,OR1E1,253,2.5,235,20,0,1.25,0.1,3,no_lipo,2,1,19,1
M13,363,OR1E1,326,5.0,185,14,0,0.0,0.1,3,no_lipo,2,1,12,12
E21,364,OR1E1,375,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,20,4
A13,365,OR1E1,376,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,12,0
B21,366,OR1E1,377,2.5,185,14,0,1.25,0.1,3,no_lipo,2,1,20,1
F22,367,OR1E1,378,2.5,235,20,0,0.625,0.1,3,no_lipo,2,1,21,5
I16,368,OR1E1,136,5.0,85,14,0,0.625,0.1,3,no_lipo,2,1,15,8
P22,369,OR1E1,137,5.0,135,20,0,1.25,0.1,3,no_lipo,2,1,21,15
N18,370,OR1E1,245,2.5,85,8,0,0.625,4.0,3,no_lipo,2,1,17,13
H6,371,OR1E1,246,2.5,85,11,0,1.25,8.0,3,no_lipo,2,1,5,7
O12,372,OR1E1,247,2.5,85,14,0,1.25,0.1,3,no_lipo,2,1,11,14
F13,373,OR1E1,248,2.5,185,14,0,0.625,0.1,3,no_lipo,2,1,12,5
E9,374,OR1E1,249,2.5,185,14,0,0.625,0.1,3,no_lipo,2,1,8,4
I10,375,OR1E1,250,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,9,8
D23,376,OR1E1,251,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,22,3
L6,377,OR1E1,252,2.5,235,20,0,1.25,0.1,3,no_lipo,2,1,5,11
O17,378,OR1E1,253,2.5,235,20,0,1.25,0.1,3,no_lipo,2,1,16,14
D15,379,OR1E1,326,5.0,185,14,0,0.0,0.1,3,no_lipo,2,1,14,3
O1,380,OR1E1,375,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,0,14
O18,381,OR1E1,376,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,17,14
N12,382,OR1E1,377,2.5,185,14,0,1.25,0.1,3,no_lipo,2,1,11,13
N23,383,OR1E1,378,2.5,235,20,0,0.625,0.1,3,no_lipo,2,1,22,13
