well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
N3,2367,63,185.0,DOPC,14.0,2.0,1.25,3,B3AR,5,2,13,2
E14,2368,64,185.0,DOPC,20.0,0.0,0.0,3,B3AR,5,2,4,13
C21,2369,65,185.0,DOPC,20.0,1.0,1.25,3,B3AR,5,2,2,20
D9,2370,66,185.0,DMPC,8.0,1.0,0.0,3,B3AR,5,2,3,8
B2,2371,67,185.0,DMPC,8.0,2.0,1.25,3,B3AR,5,2,1,1
G11,2375,71,185.0,DMPC,20.0,2.0,0.0,3,B3AR,5,2,6,10
F15,2376,72,85.0,no_lipo,8.0,0.0,0.0,3,B3AR,5,2,5,14
E20,2379,75,85.0,no_lipo,14.0,2.0,0.0,3,B3AR,5,2,4,19
G18,2380,76,85.0,no_lipo,20.0,1.0,0.0,3,B3AR,5,2,6,17
D14,2383,79,85.0,no_lipo,8.0,2.0,0.0,3,B3AR,5,2,3,13
K5,2388,84,185.0,no_lipo,8.0,0.0,1.25,3,B3AR,5,2,10,4
N18,2390,86,185.0,no_lipo,14.0,1.0,0.0,3,B3AR,5,2,13,17
O20,2391,87,185.0,no_lipo,14.0,2.0,1.25,3,B3AR,5,2,14,19
O5,2392,88,185.0,no_lipo,20.0,0.0,0.0,3,B3AR,5,2,14,4
I4,2393,89,185.0,no_lipo,20.0,1.0,1.25,3,B3AR,5,2,8,3
C11,2398,94,185.0,no_lipo,20.0,0.0,1.25,3,B3AR,5,2,2,10
L13,2399,95,185.0,no_lipo,20.0,2.0,0.0,3,B3AR,5,2,11,12
E19,2449,145,85.0,DOPC,8.0,1.0,1.25,3,CRCM,5,2,4,18
E24,2450,146,85.0,DOPC,14.0,0.0,1.25,3,CRCM,5,2,4,23
L24,2452,148,85.0,DOPC,20.0,1.0,0.0,3,CRCM,5,2,11,23
J2,2453,149,85.0,DOPC,20.0,2.0,1.25,3,CRCM,5,2,9,1
B13,2454,150,85.0,DMPC,8.0,0.0,1.25,3,CRCM,5,2,1,12
H10,2458,154,85.0,DMPC,20.0,0.0,0.0,3,CRCM,5,2,7,9
C17,2460,156,185.0,DOPC,8.0,0.0,1.25,3,CRCM,5,2,2,16
C23,2462,158,185.0,DOPC,14.0,1.0,0.0,3,CRCM,5,2,2,22
I10,2463,159,185.0,DOPC,14.0,2.0,1.25,3,CRCM,5,2,8,9
H14,2464,160,185.0,DOPC,20.0,0.0,0.0,3,CRCM,5,2,7,13
L9,2468,164,185.0,DMPC,14.0,0.0,0.0,3,CRCM,5,2,11,8
J13,2469,165,185.0,DMPC,14.0,1.0,1.25,3,CRCM,5,2,9,12
O12,2470,166,185.0,DMPC,20.0,0.0,1.25,3,CRCM,5,2,14,11
A18,2471,167,185.0,DMPC,20.0,2.0,0.0,3,CRCM,5,2,0,17
H15,2472,168,85.0,no_lipo,8.0,0.0,0.0,3,CRCM,5,2,7,14
L11,2474,170,85.0,no_lipo,14.0,0.0,1.25,3,CRCM,5,2,11,10
M17,2476,172,85.0,no_lipo,20.0,1.0,0.0,3,CRCM,5,2,12,16
L23,2478,174,85.0,no_lipo,8.0,0.0,1.25,3,CRCM,5,2,11,22
A19,2479,175,85.0,no_lipo,8.0,2.0,0.0,3,CRCM,5,2,0,18
E16,2480,176,85.0,no_lipo,14.0,1.0,0.0,3,CRCM,5,2,4,15
D6,2482,178,85.0,no_lipo,20.0,0.0,0.0,3,CRCM,5,2,3,5
J12,2485,181,185.0,no_lipo,8.0,2.0,0.0,3,CRCM,5,2,9,11
P3,2487,183,185.0,no_lipo,14.0,2.0,1.25,3,CRCM,5,2,15,2
F2,2488,184,185.0,no_lipo,20.0,0.0,0.0,3,CRCM,5,2,5,1
G17,2489,185,185.0,no_lipo,20.0,1.0,1.25,3,CRCM,5,2,6,16
H7,2492,188,185.0,no_lipo,14.0,0.0,0.0,3,CRCM,5,2,7,6
C16,2493,189,185.0,no_lipo,14.0,1.0,1.25,3,CRCM,5,2,2,15
H4,2494,190,185.0,no_lipo,20.0,0.0,1.25,3,CRCM,5,2,7,3
I17,2640,336,85.0,DOPC,8.0,0.0,0.0,3,OR1E1,5,2,8,16
O23,2641,337,85.0,DOPC,8.0,1.0,1.25,3,OR1E1,5,2,14,22
G22,2644,340,85.0,DOPC,20.0,1.0,0.0,3,OR1E1,5,2,6,21
D10,2647,343,85.0,DMPC,8.0,2.0,0.0,3,OR1E1,5,2,3,9
F20,2648,344,85.0,DMPC,14.0,1.0,0.0,3,OR1E1,5,2,5,19
E23,2650,346,85.0,DMPC,20.0,0.0,0.0,3,OR1E1,5,2,4,22
F3,2651,347,85.0,DMPC,20.0,1.0,1.25,3,OR1E1,5,2,5,2
A5,2654,350,185.0,DOPC,14.0,1.0,0.0,3,OR1E1,5,2,0,4
A13,2655,351,185.0,DOPC,14.0,2.0,1.25,3,OR1E1,5,2,0,12
O21,2656,352,185.0,DOPC,20.0,0.0,0.0,3,OR1E1,5,2,14,20
J7,2660,356,185.0,DMPC,14.0,0.0,0.0,3,OR1E1,5,2,9,6
M4,2662,358,185.0,DMPC,20.0,0.0,1.25,3,OR1E1,5,2,12,3
E11,2663,359,185.0,DMPC,20.0,2.0,0.0,3,OR1E1,5,2,4,10
F5,2664,360,85.0,no_lipo,8.0,0.0,0.0,3,OR1E1,5,2,5,4
H13,2665,361,85.0,no_lipo,8.0,1.0,1.25,3,OR1E1,5,2,7,12
F8,2667,363,85.0,no_lipo,14.0,2.0,0.0,3,OR1E1,5,2,5,7
N16,2668,364,85.0,no_lipo,20.0,1.0,0.0,3,OR1E1,5,2,13,15
K8,2670,366,85.0,no_lipo,8.0,0.0,1.25,3,OR1E1,5,2,10,7
B16,2672,368,85.0,no_lipo,14.0,1.0,0.0,3,OR1E1,5,2,1,15
A7,2675,371,85.0,no_lipo,20.0,1.0,1.25,3,OR1E1,5,2,0,6
H20,2676,372,185.0,no_lipo,8.0,0.0,1.25,3,OR1E1,5,2,7,19
F23,2678,374,185.0,no_lipo,14.0,1.0,0.0,3,OR1E1,5,2,5,22
A1,2679,375,185.0,no_lipo,14.0,2.0,1.25,3,OR1E1,5,2,0,0
K24,2681,377,185.0,no_lipo,20.0,1.0,1.25,3,OR1E1,5,2,10,23
A23,2683,379,185.0,no_lipo,8.0,2.0,1.25,3,OR1E1,5,2,0,22
L5,2684,380,185.0,no_lipo,14.0,0.0,0.0,3,OR1E1,5,2,11,4
N11,2686,382,185.0,no_lipo,20.0,0.0,1.25,3,OR1E1,5,2,13,10
A9,2687,383,185.0,no_lipo,20.0,2.0,0.0,3,OR1E1,5,2,0,8
