well_name,plate,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,SecYE,WCE,Supp
O7,1,Neu,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
O8,1,Neu,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
O9,1,CD47,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
P1,1,Glut,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
P10,1,Glut,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
P11,1,Neu,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
P12,1,B2AR,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
P13,1,Glut,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
P14,1,Blank,0.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
P15,1,Neu,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
P16,1,CD47,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
P17,1,Neu,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
P18,1,Blank,0.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
P19,1,Neu,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
P2,1,Glut,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
P20,1,Glut,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
P21,1,Blank,0.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
P22,1,Glut,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
P3,1,Blank,0.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
P4,1,CD47,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
P5,1,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
P6,1,B2AR,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
P7,1,Neu,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
P8,1,B2AR,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
P9,1,Glut,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
