well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
A13,330,42,185.0,no_lipo,8.0,1.0,0.0,3,bR,5,1,0,12
F12,331,43,185.0,no_lipo,8.0,2.0,1.25,3,bR,5,1,5,11
N2,332,44,185.0,no_lipo,14.0,0.0,0.0,3,bR,5,1,13,1
A1,333,45,185.0,no_lipo,14.0,1.0,1.25,3,bR,5,1,0,0
B16,334,46,185.0,no_lipo,20.0,0.0,1.25,3,bR,5,1,1,15
C7,335,47,185.0,no_lipo,20.0,2.0,0.0,3,bR,5,1,2,6
G11,336,48,85.0,DOPC,8.0,0.0,0.0,3,Blank,5,1,6,10
J1,337,49,85.0,DOPC,8.0,1.0,1.25,3,Blank,5,1,9,0
J16,338,50,85.0,DOPC,14.0,0.0,1.25,3,Blank,5,1,9,15
I18,339,51,85.0,DOPC,14.0,2.0,0.0,3,Blank,5,1,8,17
G9,340,52,85.0,DOPC,20.0,1.0,0.0,3,Blank,5,1,6,8
F8,341,53,85.0,DOPC,20.0,2.0,1.25,3,Blank,5,1,5,7
C20,342,54,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,1,2,19
H1,343,55,85.0,DMPC,8.0,2.0,0.0,3,Blank,5,1,7,0
P9,344,56,85.0,DMPC,14.0,1.0,0.0,3,Blank,5,1,15,8
H21,345,57,85.0,DMPC,14.0,2.0,1.25,3,Blank,5,1,7,20
O3,346,58,85.0,DMPC,20.0,0.0,0.0,3,Blank,5,1,14,2
N5,347,59,85.0,DMPC,20.0,1.0,1.25,3,Blank,5,1,13,4
I19,348,60,185.0,DOPC,8.0,0.0,1.25,3,Blank,5,1,8,18
L15,349,61,185.0,DOPC,8.0,2.0,0.0,3,Blank,5,1,11,14
D1,350,62,185.0,DOPC,14.0,1.0,0.0,3,Blank,5,1,3,0
C6,351,63,185.0,DOPC,14.0,2.0,1.25,3,Blank,5,1,2,5
D15,352,64,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,1,3,14
J18,353,65,185.0,DOPC,20.0,1.0,1.25,3,Blank,5,1,9,17
M23,354,66,185.0,DMPC,8.0,1.0,0.0,3,Blank,5,1,12,22
C5,355,67,185.0,DMPC,8.0,2.0,1.25,3,Blank,5,1,2,4
G7,356,68,185.0,DMPC,14.0,0.0,0.0,3,Blank,5,1,6,6
M17,357,69,185.0,DMPC,14.0,1.0,1.25,3,Blank,5,1,12,16
L19,358,70,185.0,DMPC,20.0,0.0,1.25,3,Blank,5,1,11,18
F10,359,71,185.0,DMPC,20.0,2.0,0.0,3,Blank,5,1,5,9
D10,360,72,85.0,no_lipo,8.0,0.0,0.0,3,Blank,5,1,3,9
H14,361,73,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,1,7,13
N8,362,74,85.0,no_lipo,14.0,0.0,1.25,3,Blank,5,1,13,7
G5,363,75,85.0,no_lipo,14.0,2.0,0.0,3,Blank,5,1,6,4
P21,364,76,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,1,15,20
H5,365,77,85.0,no_lipo,20.0,2.0,1.25,3,Blank,5,1,7,4
F2,366,78,85.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,5,1
J22,367,79,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,9,21
A8,368,80,85.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,0,7
G15,369,81,85.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,6,14
A2,370,82,85.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,0,1
M19,371,83,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,12,18
J8,372,84,185.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,9,7
B24,373,85,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,1,23
G21,374,86,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,6,20
G24,375,87,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,6,23
H17,376,88,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,7,16
L11,377,89,185.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,11,10
K19,378,90,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,10,18
D20,379,91,185.0,no_lipo,8.0,2.0,1.25,3,Blank,5,1,3,19
O8,380,92,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,14,7
P11,381,93,185.0,no_lipo,14.0,1.0,1.25,3,Blank,5,1,15,10
M10,382,94,185.0,no_lipo,20.0,0.0,1.25,3,Blank,5,1,12,9
D23,383,95,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,1,3,22
