well_name,deGFP,K,Mg,combo
L7,5.0,135.0,25.0,Ind-37
L7,5.0,135.0,25.0,Ind-37
L7,5.0,135.0,25.0,Ind-37
L7,5.0,135.0,25.0,Ind-37
L9,5.0,110.0,20.0,Premix-30
L9,5.0,110.0,20.0,Premix-30
L9,5.0,110.0,20.0,Premix-30
L9,5.0,110.0,20.0,Premix-30
M1,2.5,85.0,20.0,Ind-30
M1,2.5,85.0,20.0,Ind-30
M1,2.5,85.0,20.0,Ind-30
M1,2.5,85.0,20.0,Ind-30
M10,5.0,135.0,25.0,Premix-30
M10,5.0,135.0,25.0,Premix-30
M10,5.0,135.0,25.0,Premix-30
M10,5.0,135.0,25.0,Premix-30
M11,2.5,85.0,25.0,Premix-30
M11,2.5,85.0,25.0,Premix-30
M11,2.5,85.0,25.0,Premix-30
M11,2.5,85.0,25.0,Premix-30
M13,2.5,85.0,20.0,Premix-37
M13,2.5,85.0,20.0,Premix-37
M13,2.5,85.0,20.0,Premix-37
M13,2.5,85.0,20.0,Premix-37
M14,5.0,135.0,25.0,Premix-37
M14,5.0,135.0,25.0,Premix-37
M14,5.0,135.0,25.0,Premix-37
M14,5.0,135.0,25.0,Premix-37
M15,2.5,85.0,25.0,Premix-37
M15,2.5,85.0,25.0,Premix-37
M15,2.5,85.0,25.0,Premix-37
M15,2.5,85.0,25.0,Premix-37
M2,5.0,135.0,25.0,Ind-30
M2,5.0,135.0,25.0,Ind-30
M2,5.0,135.0,25.0,Ind-30
M2,5.0,135.0,25.0,Ind-30
M3,2.5,85.0,25.0,Ind-30
M3,2.5,85.0,25.0,Ind-30
M3,2.5,85.0,25.0,Ind-30
M3,2.5,85.0,25.0,Ind-30
M5,2.5,85.0,20.0,Ind-37
M5,2.5,85.0,20.0,Ind-37
M5,2.5,85.0,20.0,Ind-37
M5,2.5,85.0,20.0,Ind-37
M6,5.0,135.0,25.0,Ind-37
M6,5.0,135.0,25.0,Ind-37
M6,5.0,135.0,25.0,Ind-37
M6,5.0,135.0,25.0,Ind-37
M7,2.5,85.0,25.0,Ind-37
M7,2.5,85.0,25.0,Ind-37
M7,2.5,85.0,25.0,Ind-37
M7,2.5,85.0,25.0,Ind-37
M9,2.5,85.0,20.0,Premix-30
M9,2.5,85.0,20.0,Premix-30
M9,2.5,85.0,20.0,Premix-30
M9,2.5,85.0,20.0,Premix-30
N1,2.5,85.0,15.0,Ind-30
N1,2.5,85.0,15.0,Ind-30
N1,2.5,85.0,15.0,Ind-30
N1,2.5,85.0,15.0,Ind-30
N10,2.5,110.0,20.0,Premix-30
N10,2.5,110.0,20.0,Premix-30
N10,2.5,110.0,20.0,Premix-30
N10,2.5,110.0,20.0,Premix-30
N11,5.0,135.0,20.0,Premix-30
N11,5.0,135.0,20.0,Premix-30
N11,5.0,135.0,20.0,Premix-30
N11,5.0,135.0,20.0,Premix-30
N13,2.5,85.0,15.0,Premix-37
N13,2.5,85.0,15.0,Premix-37
N13,2.5,85.0,15.0,Premix-37
N13,2.5,85.0,15.0,Premix-37
N14,2.5,110.0,20.0,Premix-37
N14,2.5,110.0,20.0,Premix-37
N14,2.5,110.0,20.0,Premix-37
N14,2.5,110.0,20.0,Premix-37
N15,5.0,135.0,20.0,Premix-37
N15,5.0,135.0,20.0,Premix-37
N15,5.0,135.0,20.0,Premix-37
N15,5.0,135.0,20.0,Premix-37
N2,2.5,110.0,20.0,Ind-30
N2,2.5,110.0,20.0,Ind-30
N2,2.5,110.0,20.0,Ind-30
N2,2.5,110.0,20.0,Ind-30
N3,5.0,135.0,20.0,Ind-30
N3,5.0,135.0,20.0,Ind-30
N3,5.0,135.0,20.0,Ind-30
N3,5.0,135.0,20.0,Ind-30
N5,2.5,85.0,15.0,Ind-37
N5,2.5,85.0,15.0,Ind-37
N5,2.5,85.0,15.0,Ind-37
N5,2.5,85.0,15.0,Ind-37
N6,2.5,110.0,20.0,Ind-37
N6,2.5,110.0,20.0,Ind-37
N6,2.5,110.0,20.0,Ind-37
N6,2.5,110.0,20.0,Ind-37
N7,5.0,135.0,20.0,Ind-37
N7,5.0,135.0,20.0,Ind-37
N7,5.0,135.0,20.0,Ind-37
N7,5.0,135.0,20.0,Ind-37
N9,2.5,85.0,15.0,Premix-30
N9,2.5,85.0,15.0,Premix-30
N9,2.5,85.0,15.0,Premix-30
N9,2.5,85.0,15.0,Premix-30
O1,2.5,135.0,15.0,Ind-30
O1,2.5,135.0,15.0,Ind-30
O1,2.5,135.0,15.0,Ind-30
O1,2.5,135.0,15.0,Ind-30
O10,2.5,110.0,25.0,Premix-30
O10,2.5,110.0,25.0,Premix-30
O10,2.5,110.0,25.0,Premix-30
O10,2.5,110.0,25.0,Premix-30
O11,5.0,110.0,25.0,Premix-30
O11,5.0,110.0,25.0,Premix-30
O11,5.0,110.0,25.0,Premix-30
O11,5.0,110.0,25.0,Premix-30
O13,2.5,135.0,15.0,Premix-37
O13,2.5,135.0,15.0,Premix-37
O13,2.5,135.0,15.0,Premix-37
O13,2.5,135.0,15.0,Premix-37
O14,2.5,110.0,25.0,Premix-37
O14,2.5,110.0,25.0,Premix-37
O14,2.5,110.0,25.0,Premix-37
O14,2.5,110.0,25.0,Premix-37
O15,5.0,110.0,25.0,Premix-37
O15,5.0,110.0,25.0,Premix-37
O15,5.0,110.0,25.0,Premix-37
O15,5.0,110.0,25.0,Premix-37
O2,2.5,110.0,25.0,Ind-30
O2,2.5,110.0,25.0,Ind-30
O2,2.5,110.0,25.0,Ind-30
O2,2.5,110.0,25.0,Ind-30
O3,5.0,110.0,25.0,Ind-30
O3,5.0,110.0,25.0,Ind-30
O3,5.0,110.0,25.0,Ind-30
O3,5.0,110.0,25.0,Ind-30
O5,2.5,135.0,15.0,Ind-37
O5,2.5,135.0,15.0,Ind-37
O5,2.5,135.0,15.0,Ind-37
O5,2.5,135.0,15.0,Ind-37
O6,2.5,110.0,25.0,Ind-37
O6,2.5,110.0,25.0,Ind-37
O6,2.5,110.0,25.0,Ind-37
O6,2.5,110.0,25.0,Ind-37
O7,5.0,110.0,25.0,Ind-37
O7,5.0,110.0,25.0,Ind-37
O7,5.0,110.0,25.0,Ind-37
O7,5.0,110.0,25.0,Ind-37
O9,2.5,135.0,15.0,Premix-30
O9,2.5,135.0,15.0,Premix-30
O9,2.5,135.0,15.0,Premix-30
O9,2.5,135.0,15.0,Premix-30
P1,2.5,85.0,25.0,Ind-30
P1,2.5,85.0,25.0,Ind-30
P1,2.5,85.0,25.0,Ind-30
P1,2.5,85.0,25.0,Ind-30
P10,5.0,85.0,25.0,Premix-30
P10,5.0,85.0,25.0,Premix-30
P10,5.0,85.0,25.0,Premix-30
P10,5.0,85.0,25.0,Premix-30
P11,2.5,110.0,20.0,Premix-30
P11,2.5,110.0,20.0,Premix-30
P11,2.5,110.0,20.0,Premix-30
P11,2.5,110.0,20.0,Premix-30
P13,2.5,85.0,25.0,Premix-37
P13,2.5,85.0,25.0,Premix-37
P13,2.5,85.0,25.0,Premix-37
P13,2.5,85.0,25.0,Premix-37
P14,5.0,85.0,25.0,Premix-37
P14,5.0,85.0,25.0,Premix-37
P14,5.0,85.0,25.0,Premix-37
P14,5.0,85.0,25.0,Premix-37
P15,2.5,110.0,20.0,Premix-37
P15,2.5,110.0,20.0,Premix-37
P15,2.5,110.0,20.0,Premix-37
P15,2.5,110.0,20.0,Premix-37
P2,5.0,85.0,25.0,Ind-30
P2,5.0,85.0,25.0,Ind-30
P2,5.0,85.0,25.0,Ind-30
P2,5.0,85.0,25.0,Ind-30
P3,2.5,110.0,20.0,Ind-30
P3,2.5,110.0,20.0,Ind-30
P3,2.5,110.0,20.0,Ind-30
P3,2.5,110.0,20.0,Ind-30
P5,2.5,85.0,25.0,Ind-37
P5,2.5,85.0,25.0,Ind-37
P5,2.5,85.0,25.0,Ind-37
P5,2.5,85.0,25.0,Ind-37
P6,5.0,85.0,25.0,Ind-37
P6,5.0,85.0,25.0,Ind-37
P6,5.0,85.0,25.0,Ind-37
P6,5.0,85.0,25.0,Ind-37
P7,2.5,110.0,20.0,Ind-37
P7,2.5,110.0,20.0,Ind-37
P7,2.5,110.0,20.0,Ind-37
P7,2.5,110.0,20.0,Ind-37
P9,2.5,85.0,25.0,Premix-30
P9,2.5,85.0,25.0,Premix-30
P9,2.5,85.0,25.0,Premix-30
P9,2.5,85.0,25.0,Premix-30
