unique_id,rxn_id,reagent,target,Reagent_type,stock,Droplet,well_id,Column,Row,well_name
103,103,High,3.032,Liposome,25.267,4,353,22,1,B23
103,103,K,100.0,K,1666.667,2,353,22,1,B23
103,103,water,1.0,water,1.0,1,353,22,1,B23
103,103,Mg,30.0,Mg,666.667,1,353,22,1,B23
103,103,mCherry,1.0,mCherry,33.333,1,353,22,1,B23
103,103,B2AR,5.0,DNA,166.667,1,353,22,1,B23
103,103,wce,1.0,wce,1.0,25,353,22,1,B23
229,109,no_lipo,0.0,Liposome,0.0,0,354,22,2,C23
229,109,mCherry,1.0,mCherry,33.333,1,354,22,2,C23
229,109,Mg,40.0,Mg,666.667,2,354,22,2,C23
229,109,Mg,40.0,Mg,333.333,0,354,22,2,C23
229,109,no_lipo,0.0,Liposome,0.0,0,354,22,2,C23
229,109,B2AR,5.0,DNA,166.667,1,354,22,2,C23
229,109,K,150.0,K,1666.667,3,354,22,2,C23
229,109,water,1.0,water,1.0,4,354,22,2,C23
229,109,wce,1.0,wce,1.0,25,354,22,2,C23
274,34,no_lipo,0.0,Liposome,0.0,0,355,22,3,D23
274,34,no_lipo,0.0,Liposome,0.0,0,355,22,3,D23
274,34,Mg,40.0,Mg,333.333,0,355,22,3,D23
274,34,Mg,40.0,Mg,666.667,2,355,22,3,D23
274,34,mCherry,1.0,mCherry,33.333,1,355,22,3,D23
274,34,K,100.0,K,1666.667,2,355,22,3,D23
274,34,wce,1.0,wce,1.0,25,355,22,3,D23
274,34,bR,5.0,DNA,166.667,1,355,22,3,D23
274,34,water,1.0,water,1.0,5,355,22,3,D23
29,29,wce,1.0,wce,1.0,25,356,22,4,E23
29,29,water,1.0,water,1.0,2,356,22,4,E23
29,29,mCherry,1.0,mCherry,33.333,1,356,22,4,E23
29,29,Mg,40.0,Mg,666.667,2,356,22,4,E23
29,29,Mg,40.0,Mg,333.333,0,356,22,4,E23
29,29,High,3.032,Liposome,25.267,4,356,22,4,E23
29,29,bR,5.0,DNA,166.667,1,356,22,4,E23
29,29,K,50.0,K,1666.667,1,356,22,4,E23
19,19,Mg,40.0,Mg,333.333,0,357,22,5,F23
19,19,Mg,40.0,Mg,666.667,2,357,22,5,F23
19,19,mCherry,1.0,mCherry,33.333,1,357,22,5,F23
19,19,water,1.0,water,1.0,6,357,22,5,F23
19,19,wce,1.0,wce,1.0,25,357,22,5,F23
19,19,no_lipo,0.0,Liposome,0.0,0,357,22,5,F23
19,19,no_lipo,0.0,Liposome,0.0,0,357,22,5,F23
19,19,K,50.0,K,1666.667,1,357,22,5,F23
19,19,bR,5.0,DNA,166.667,1,357,22,5,F23
199,79,no_lipo,0.0,Liposome,0.0,0,358,22,6,G23
199,79,water,1.0,water,1.0,6,358,22,6,G23
199,79,Mg,40.0,Mg,333.333,0,358,22,6,G23
199,79,Mg,40.0,Mg,666.667,2,358,22,6,G23
199,79,mCherry,1.0,mCherry,33.333,1,358,22,6,G23
199,79,K,50.0,K,1666.667,1,358,22,6,G23
199,79,B2AR,5.0,DNA,166.667,1,358,22,6,G23
199,79,wce,1.0,wce,1.0,25,358,22,6,G23
199,79,no_lipo,0.0,Liposome,0.0,0,358,22,6,G23
85,85,Mg,0.0,Mg,333.333,0,359,22,7,H23
85,85,water,1.0,water,1.0,4,359,22,7,H23
85,85,mCherry,1.0,mCherry,33.333,1,359,22,7,H23
85,85,Mg,0.0,Mg,666.667,0,359,22,7,H23
85,85,High,3.032,Liposome,25.267,4,359,22,7,H23
85,85,K,50.0,K,1666.667,1,359,22,7,H23
85,85,wce,1.0,wce,1.0,25,359,22,7,H23
85,85,B2AR,5.0,DNA,166.667,1,359,22,7,H23
