unique_id,rxn_id,reagent,target,Reagent_type,stock,Droplet,well_id,Column,Row,well_name
166,66,Mg,30,Mg,500.0,2,145,9,1,B10
166,66,Mg,30,Mg,166.667,0,145,9,1,B10
125,25,Mg,25,Mg,166.667,2,146,9,2,C10
125,25,water,1,water,1.0,5,146,9,2,C10
125,25,deGFP,5,DNA,83.333,2,146,9,2,C10
125,25,Mg,25,Mg,500.0,1,146,9,2,C10
125,25,K,50,K,833.333,0,146,9,2,C10
125,25,K,50,K,1666.667,1,146,9,2,C10
125,25,wce,1,wce,1.0,22,146,9,2,C10
11,11,wce,1,wce,1.0,22,147,9,3,D10
11,11,deGFP,5,DNA,83.333,2,147,9,3,D10
11,11,K,25,K,833.333,1,147,9,3,D10
11,11,K,25,K,1666.667,0,147,9,3,D10
11,11,Mg,5,Mg,166.667,1,147,9,3,D10
11,11,Mg,5,Mg,500.0,0,147,9,3,D10
11,11,water,1,water,1.0,7,147,9,3,D10
185,85,deGFP,5,DNA,83.333,2,148,9,4,E10
185,85,K,200,K,833.333,0,148,9,4,E10
185,85,K,200,K,1666.667,4,148,9,4,E10
185,85,Mg,25,Mg,500.0,1,148,9,4,E10
185,85,water,1,water,1.0,2,148,9,4,E10
185,85,wce,1,wce,1.0,22,148,9,4,E10
185,85,Mg,25,Mg,166.667,2,148,9,4,E10
209,9,Mg,45,Mg,166.667,0,149,9,5,F10
209,9,deGFP,5,DNA,83.333,2,149,9,5,F10
209,9,K,0,K,833.333,0,149,9,5,F10
209,9,K,0,K,1666.667,0,149,9,5,F10
209,9,wce,1,wce,1.0,22,149,9,5,F10
209,9,water,1,water,1.0,6,149,9,5,F10
209,9,Mg,45,Mg,500.0,3,149,9,5,F10
61,61,Mg,5,Mg,166.667,1,150,9,6,G10
61,61,Mg,5,Mg,500.0,0,150,9,6,G10
61,61,water,1,water,1.0,5,150,9,6,G10
61,61,wce,1,wce,1.0,22,150,9,6,G10
61,61,K,150,K,833.333,0,150,9,6,G10
61,61,K,150,K,1666.667,3,150,9,6,G10
61,61,deGFP,5,DNA,83.333,2,150,9,6,G10
222,22,K,50,K,833.333,0,151,9,7,H10
222,22,deGFP,5,DNA,83.333,2,151,9,7,H10
222,22,Mg,10,Mg,166.667,2,151,9,7,H10
222,22,Mg,10,Mg,500.0,0,151,9,7,H10
222,22,water,1,water,1.0,6,151,9,7,H10
222,22,wce,1,wce,1.0,22,151,9,7,H10
222,22,K,50,K,1666.667,1,151,9,7,H10
186,86,K,200,K,833.333,0,152,9,8,I10
186,86,K,200,K,1666.667,4,152,9,8,I10
186,86,Mg,30,Mg,166.667,0,152,9,8,I10
186,86,deGFP,5,DNA,83.333,2,152,9,8,I10
186,86,Mg,30,Mg,500.0,2,152,9,8,I10
186,86,water,1,water,1.0,3,152,9,8,I10
186,86,wce,1,wce,1.0,22,152,9,8,I10
252,52,Mg,10,Mg,500.0,0,153,9,9,J10
252,52,water,1,water,1.0,4,153,9,9,J10
252,52,wce,1,wce,1.0,22,153,9,9,J10
252,52,deGFP,5,DNA,83.333,2,153,9,9,J10
252,52,K,125,K,833.333,1,153,9,9,J10
252,52,Mg,10,Mg,166.667,2,153,9,9,J10
252,52,K,125,K,1666.667,2,153,9,9,J10
132,32,deGFP,5,DNA,83.333,2,154,9,10,K10
132,32,water,1,water,1.0,5,154,9,10,K10
132,32,Mg,10,Mg,500.0,0,154,9,10,K10
132,32,Mg,10,Mg,166.667,2,154,9,10,K10
132,32,K,75,K,1666.667,1,154,9,10,K10
132,32,wce,1,wce,1.0,22,154,9,10,K10
132,32,K,75,K,833.333,1,154,9,10,K10
242,42,water,1,water,1.0,5,155,9,11,L10
242,42,wce,1,wce,1.0,22,155,9,11,L10
242,42,deGFP,5,DNA,83.333,2,155,9,11,L10
242,42,K,100,K,833.333,0,155,9,11,L10
242,42,K,100,K,1666.667,2,155,9,11,L10
242,42,Mg,10,Mg,166.667,2,155,9,11,L10
242,42,Mg,10,Mg,500.0,0,155,9,11,L10
284,84,K,200,K,1666.667,4,156,9,12,M10
284,84,Mg,20,Mg,166.667,1,156,9,12,M10
284,84,Mg,20,Mg,500.0,1,156,9,12,M10
284,84,water,1,water,1.0,3,156,9,12,M10
284,84,wce,1,wce,1.0,22,156,9,12,M10
284,84,deGFP,5,DNA,83.333,2,156,9,12,M10
284,84,K,200,K,833.333,0,156,9,12,M10
153,53,Mg,15,Mg,166.667,0,157,9,13,N10
153,53,K,125,K,1666.667,2,157,9,13,N10
153,53,deGFP,5,DNA,83.333,2,157,9,13,N10
153,53,K,125,K,833.333,1,157,9,13,N10
153,53,Mg,15,Mg,500.0,1,157,9,13,N10
153,53,water,1,water,1.0,5,157,9,13,N10
153,53,wce,1,wce,1.0,22,157,9,13,N10
60,60,K,150,K,1666.667,3,158,9,14,O10
60,60,water,1,water,1.0,6,158,9,14,O10
60,60,wce,1,wce,1.0,22,158,9,14,O10
60,60,K,150,K,833.333,0,158,9,14,O10
60,60,deGFP,5,DNA,83.333,2,158,9,14,O10
60,60,Mg,0,Mg,166.667,0,158,9,14,O10
60,60,Mg,0,Mg,500.0,0,158,9,14,O10
121,21,Mg,5,Mg,166.667,1,159,9,15,P10
121,21,K,50,K,1666.667,1,159,9,15,P10
121,21,K,50,K,833.333,0,159,9,15,P10
121,21,deGFP,5,DNA,83.333,2,159,9,15,P10
121,21,wce,1,wce,1.0,22,159,9,15,P10
121,21,Mg,5,Mg,500.0,0,159,9,15,P10
121,21,water,1,water,1.0,7,159,9,15,P10
224,24,wce,1,wce,1.0,22,160,10,0,A11
224,24,water,1,water,1.0,6,160,10,0,A11
224,24,Mg,20,Mg,500.0,1,160,10,0,A11
224,24,Mg,20,Mg,166.667,1,160,10,0,A11
224,24,deGFP,5,DNA,83.333,2,160,10,0,A11
224,24,K,50,K,833.333,0,160,10,0,A11
224,24,K,50,K,1666.667,1,160,10,0,A11
47,47,wce,1,wce,1.0,22,161,10,1,B11
47,47,water,1,water,1.0,4,161,10,1,B11
47,47,Mg,35,Mg,500.0,2,161,10,1,B11
47,47,Mg,35,Mg,166.667,1,161,10,1,B11
47,47,K,100,K,1666.667,2,161,10,1,B11
47,47,deGFP,5,DNA,83.333,2,161,10,1,B11
47,47,K,100,K,833.333,0,161,10,1,B11
235,35,deGFP,5,DNA,83.333,2,162,10,2,C11
235,35,K,75,K,833.333,1,162,10,2,C11
235,35,K,75,K,1666.667,1,162,10,2,C11
235,35,Mg,25,Mg,166.667,2,162,10,2,C11
235,35,Mg,25,Mg,500.0,1,162,10,2,C11
235,35,water,1,water,1.0,4,162,10,2,C11
235,35,wce,1,wce,1.0,22,162,10,2,C11
63,63,K,150,K,1666.667,3,163,10,3,D11
63,63,deGFP,5,DNA,83.333,2,163,10,3,D11
63,63,K,150,K,833.333,0,163,10,3,D11
63,63,Mg,15,Mg,166.667,0,163,10,3,D11
63,63,Mg,15,Mg,500.0,1,163,10,3,D11
63,63,water,1,water,1.0,5,163,10,3,D11
63,63,wce,1,wce,1.0,22,163,10,3,D11
37,37,K,75,K,1666.667,1,164,10,4,E11
37,37,wce,1,wce,1.0,22,164,10,4,E11
37,37,deGFP,5,DNA,83.333,2,164,10,4,E11
37,37,K,75,K,833.333,1,164,10,4,E11
37,37,water,1,water,1.0,4,164,10,4,E11
37,37,Mg,35,Mg,500.0,2,164,10,4,E11
37,37,Mg,35,Mg,166.667,1,164,10,4,E11
241,41,wce,1,wce,1.0,22,165,10,5,F11
241,41,deGFP,5,DNA,83.333,2,165,10,5,F11
241,41,K,100,K,833.333,0,165,10,5,F11
241,41,water,1,water,1.0,6,165,10,5,F11
241,41,Mg,5,Mg,500.0,0,165,10,5,F11
241,41,Mg,5,Mg,166.667,1,165,10,5,F11
241,41,K,100,K,1666.667,2,165,10,5,F11
238,38,wce,1,wce,1.0,22,166,10,6,G11
238,38,water,1,water,1.0,3,166,10,6,G11
238,38,Mg,40,Mg,500.0,2,166,10,6,G11
238,38,Mg,40,Mg,166.667,2,166,10,6,G11
238,38,K,75,K,1666.667,1,166,10,6,G11
238,38,K,75,K,833.333,1,166,10,6,G11
238,38,deGFP,5,DNA,83.333,2,166,10,6,G11
17,17,K,25,K,1666.667,0,167,10,7,H11
17,17,Mg,35,Mg,166.667,1,167,10,7,H11
17,17,Mg,35,Mg,500.0,2,167,10,7,H11
17,17,water,1,water,1.0,5,167,10,7,H11
17,17,wce,1,wce,1.0,22,167,10,7,H11
17,17,K,25,K,833.333,1,167,10,7,H11
17,17,deGFP,5,DNA,83.333,2,167,10,7,H11
95,95,deGFP,5,DNA,83.333,2,168,10,8,I11
95,95,K,225,K,833.333,1,168,10,8,I11
95,95,K,225,K,1666.667,4,168,10,8,I11
95,95,Mg,25,Mg,166.667,2,168,10,8,I11
95,95,Mg,25,Mg,500.0,1,168,10,8,I11
95,95,water,1,water,1.0,1,168,10,8,I11
95,95,wce,1,wce,1.0,22,168,10,8,I11
118,18,Mg,40,Mg,166.667,2,169,10,9,J11
118,18,wce,1,wce,1.0,22,169,10,9,J11
118,18,water,1,water,1.0,4,169,10,9,J11
118,18,Mg,40,Mg,500.0,2,169,10,9,J11
118,18,K,25,K,1666.667,0,169,10,9,J11
118,18,K,25,K,833.333,1,169,10,9,J11
118,18,deGFP,5,DNA,83.333,2,169,10,9,J11
67,67,deGFP,5,DNA,83.333,2,170,10,10,K11
67,67,K,150,K,833.333,0,170,10,10,K11
67,67,K,150,K,1666.667,3,170,10,10,K11
67,67,Mg,35,Mg,166.667,1,170,10,10,K11
67,67,Mg,35,Mg,500.0,2,170,10,10,K11
67,67,water,1,water,1.0,3,170,10,10,K11
67,67,wce,1,wce,1.0,22,170,10,10,K11
114,14,K,25,K,1666.667,0,171,10,11,L11
114,14,water,1,water,1.0,6,171,10,11,L11
114,14,K,25,K,833.333,1,171,10,11,L11
114,14,Mg,20,Mg,166.667,1,171,10,11,L11
114,14,deGFP,5,DNA,83.333,2,171,10,11,L11
114,14,wce,1,wce,1.0,22,171,10,11,L11
114,14,Mg,20,Mg,500.0,1,171,10,11,L11
157,57,deGFP,5,DNA,83.333,2,172,10,12,M11
157,57,K,125,K,833.333,1,172,10,12,M11
157,57,K,125,K,1666.667,2,172,10,12,M11
157,57,Mg,35,Mg,166.667,1,172,10,12,M11
157,57,Mg,35,Mg,500.0,2,172,10,12,M11
157,57,water,1,water,1.0,3,172,10,12,M11
157,57,wce,1,wce,1.0,22,172,10,12,M11
158,58,water,1,water,1.0,2,173,10,13,N11
158,58,Mg,40,Mg,500.0,2,173,10,13,N11
158,58,wce,1,wce,1.0,22,173,10,13,N11
158,58,deGFP,5,DNA,83.333,2,173,10,13,N11
158,58,K,125,K,833.333,1,173,10,13,N11
158,58,K,125,K,1666.667,2,173,10,13,N11
158,58,Mg,40,Mg,166.667,2,173,10,13,N11
80,80,wce,1,wce,1.0,22,174,10,14,O11
80,80,water,1,water,1.0,5,174,10,14,O11
80,80,Mg,0,Mg,500.0,0,174,10,14,O11
80,80,K,200,K,1666.667,4,174,10,14,O11
80,80,K,200,K,833.333,0,174,10,14,O11
80,80,deGFP,5,DNA,83.333,2,174,10,14,O11
80,80,Mg,0,Mg,166.667,0,174,10,14,O11
53,53,K,125,K,833.333,1,175,10,15,P11
53,53,wce,1,wce,1.0,22,175,10,15,P11
53,53,water,1,water,1.0,5,175,10,15,P11
53,53,Mg,15,Mg,500.0,1,175,10,15,P11
53,53,Mg,15,Mg,166.667,0,175,10,15,P11
53,53,deGFP,5,DNA,83.333,2,175,10,15,P11
53,53,K,125,K,1666.667,2,175,10,15,P11
6,6,deGFP,5,DNA,83.333,2,176,11,0,A12
6,6,wce,1,wce,1.0,22,176,11,0,A12
6,6,K,0,K,833.333,0,176,11,0,A12
6,6,K,0,K,1666.667,0,176,11,0,A12
6,6,Mg,30,Mg,166.667,0,176,11,0,A12
6,6,water,1,water,1.0,7,176,11,0,A12
6,6,Mg,30,Mg,500.0,2,176,11,0,A12
160,60,wce,1,wce,1.0,22,177,11,1,B12
160,60,Mg,0,Mg,500.0,0,177,11,1,B12
160,60,water,1,water,1.0,6,177,11,1,B12
160,60,K,150,K,1666.667,3,177,11,1,B12
160,60,Mg,0,Mg,166.667,0,177,11,1,B12
160,60,deGFP,5,DNA,83.333,2,177,11,1,B12
160,60,K,150,K,833.333,0,177,11,1,B12
288,88,water,1,water,1.0,1,178,11,2,C12
288,88,Mg,40,Mg,500.0,2,178,11,2,C12
288,88,Mg,40,Mg,166.667,2,178,11,2,C12
288,88,K,200,K,1666.667,4,178,11,2,C12
288,88,deGFP,5,DNA,83.333,2,178,11,2,C12
288,88,wce,1,wce,1.0,22,178,11,2,C12
288,88,K,200,K,833.333,0,178,11,2,C12
171,71,wce,1,wce,1.0,22,179,11,3,D12
171,71,water,1,water,1.0,4,179,11,3,D12
171,71,Mg,5,Mg,500.0,0,179,11,3,D12
171,71,Mg,5,Mg,166.667,1,179,11,3,D12
171,71,K,175,K,833.333,1,179,11,3,D12
171,71,deGFP,5,DNA,83.333,2,179,11,3,D12
171,71,K,175,K,1666.667,3,179,11,3,D12
57,57,K,125,K,833.333,1,180,11,4,E12
57,57,wce,1,wce,1.0,22,180,11,4,E12
57,57,water,1,water,1.0,3,180,11,4,E12
57,57,Mg,35,Mg,500.0,2,180,11,4,E12
57,57,Mg,35,Mg,166.667,1,180,11,4,E12
57,57,K,125,K,1666.667,2,180,11,4,E12
57,57,deGFP,5,DNA,83.333,2,180,11,4,E12
85,85,water,1,water,1.0,2,181,11,5,F12
85,85,Mg,25,Mg,500.0,1,181,11,5,F12
85,85,Mg,25,Mg,166.667,2,181,11,5,F12
85,85,K,200,K,833.333,0,181,11,5,F12
85,85,deGFP,5,DNA,83.333,2,181,11,5,F12
85,85,wce,1,wce,1.0,22,181,11,5,F12
85,85,K,200,K,1666.667,4,181,11,5,F12
111,11,K,25,K,1666.667,0,182,11,6,G12
111,11,Mg,5,Mg,166.667,1,182,11,6,G12
111,11,deGFP,5,DNA,83.333,2,182,11,6,G12
111,11,water,1,water,1.0,7,182,11,6,G12
111,11,wce,1,wce,1.0,22,182,11,6,G12
111,11,Mg,5,Mg,500.0,0,182,11,6,G12
111,11,K,25,K,833.333,1,182,11,6,G12
221,21,deGFP,5,DNA,83.333,2,183,11,7,H12
221,21,K,50,K,1666.667,1,183,11,7,H12
221,21,wce,1,wce,1.0,22,183,11,7,H12
221,21,water,1,water,1.0,7,183,11,7,H12
221,21,Mg,5,Mg,500.0,0,183,11,7,H12
221,21,Mg,5,Mg,166.667,1,183,11,7,H12
221,21,K,50,K,833.333,0,183,11,7,H12
29,29,deGFP,5,DNA,83.333,2,184,11,8,I12
29,29,K,50,K,833.333,0,184,11,8,I12
29,29,Mg,45,Mg,166.667,0,184,11,8,I12
29,29,wce,1,wce,1.0,22,184,11,8,I12
29,29,water,1,water,1.0,5,184,11,8,I12
29,29,Mg,45,Mg,500.0,3,184,11,8,I12
29,29,K,50,K,1666.667,1,184,11,8,I12
2,2,K,0,K,833.333,0,185,11,9,J12
2,2,Mg,10,Mg,166.667,2,185,11,9,J12
2,2,Mg,10,Mg,500.0,0,185,11,9,J12
2,2,K,0,K,1666.667,0,185,11,9,J12
2,2,water,1,water,1.0,7,185,11,9,J12
2,2,deGFP,5,DNA,83.333,2,185,11,9,J12
2,2,wce,1,wce,1.0,22,185,11,9,J12
180,80,Mg,0,Mg,166.667,0,186,11,10,K12
180,80,K,200,K,1666.667,4,186,11,10,K12
180,80,water,1,water,1.0,5,186,11,10,K12
180,80,K,200,K,833.333,0,186,11,10,K12
180,80,deGFP,5,DNA,83.333,2,186,11,10,K12
180,80,Mg,0,Mg,500.0,0,186,11,10,K12
180,80,wce,1,wce,1.0,22,186,11,10,K12
105,5,wce,1,wce,1.0,22,187,11,11,L12
105,5,deGFP,5,DNA,83.333,2,187,11,11,L12
105,5,K,0,K,833.333,0,187,11,11,L12
105,5,K,0,K,1666.667,0,187,11,11,L12
105,5,Mg,25,Mg,166.667,2,187,11,11,L12
105,5,Mg,25,Mg,500.0,1,187,11,11,L12
105,5,water,1,water,1.0,6,187,11,11,L12
133,33,wce,1,wce,1.0,22,188,11,12,M12
133,33,water,1,water,1.0,6,188,11,12,M12
133,33,deGFP,5,DNA,83.333,2,188,11,12,M12
133,33,K,75,K,833.333,1,188,11,12,M12
133,33,K,75,K,1666.667,1,188,11,12,M12
133,33,Mg,15,Mg,166.667,0,188,11,12,M12
133,33,Mg,15,Mg,500.0,1,188,11,12,M12
0,0,K,0,K,1666.667,0,189,11,13,N12
0,0,Mg,0,Mg,500.0,0,189,11,13,N12
0,0,water,1,water,1.0,9,189,11,13,N12
0,0,wce,1,wce,1.0,22,189,11,13,N12
0,0,K,0,K,833.333,0,189,11,13,N12
0,0,Mg,0,Mg,166.667,0,189,11,13,N12
0,0,deGFP,5,DNA,83.333,2,189,11,13,N12
226,26,Mg,30,Mg,166.667,0,190,11,14,O12
226,26,deGFP,5,DNA,83.333,2,190,11,14,O12
226,26,K,50,K,833.333,0,190,11,14,O12
226,26,K,50,K,1666.667,1,190,11,14,O12
226,26,Mg,30,Mg,500.0,2,190,11,14,O12
226,26,water,1,water,1.0,6,190,11,14,O12
226,26,wce,1,wce,1.0,22,190,11,14,O12
42,42,K,100,K,833.333,0,191,11,15,P12
42,42,K,100,K,1666.667,2,191,11,15,P12
42,42,deGFP,5,DNA,83.333,2,191,11,15,P12
42,42,Mg,10,Mg,500.0,0,191,11,15,P12
42,42,Mg,10,Mg,166.667,2,191,11,15,P12
42,42,water,1,water,1.0,5,191,11,15,P12
42,42,wce,1,wce,1.0,22,191,11,15,P12
173,73,wce,1,wce,1.0,22,192,12,0,A13
173,73,deGFP,5,DNA,83.333,2,192,12,0,A13
173,73,K,175,K,833.333,1,192,12,0,A13
173,73,K,175,K,1666.667,3,192,12,0,A13
173,73,Mg,15,Mg,166.667,0,192,12,0,A13
173,73,Mg,15,Mg,500.0,1,192,12,0,A13
173,73,water,1,water,1.0,4,192,12,0,A13
59,59,deGFP,5,DNA,83.333,2,193,12,1,B13
59,59,Mg,45,Mg,500.0,3,193,12,1,B13
59,59,Mg,45,Mg,166.667,0,193,12,1,B13
59,59,K,125,K,1666.667,2,193,12,1,B13
59,59,K,125,K,833.333,1,193,12,1,B13
59,59,water,1,water,1.0,3,193,12,1,B13
59,59,wce,1,wce,1.0,22,193,12,1,B13
172,72,deGFP,5,DNA,83.333,2,194,12,2,C13
172,72,K,175,K,1666.667,3,194,12,2,C13
172,72,K,175,K,833.333,1,194,12,2,C13
172,72,Mg,10,Mg,500.0,0,194,12,2,C13
172,72,water,1,water,1.0,3,194,12,2,C13
172,72,wce,1,wce,1.0,22,194,12,2,C13
172,72,Mg,10,Mg,166.667,2,194,12,2,C13
248,48,water,1,water,1.0,3,195,12,3,D13
248,48,Mg,40,Mg,500.0,2,195,12,3,D13
248,48,Mg,40,Mg,166.667,2,195,12,3,D13
248,48,K,100,K,1666.667,2,195,12,3,D13
248,48,K,100,K,833.333,0,195,12,3,D13
248,48,deGFP,5,DNA,83.333,2,195,12,3,D13
248,48,wce,1,wce,1.0,22,195,12,3,D13
258,58,K,125,K,833.333,1,196,12,4,E13
258,58,deGFP,5,DNA,83.333,2,196,12,4,E13
258,58,wce,1,wce,1.0,22,196,12,4,E13
258,58,water,1,water,1.0,2,196,12,4,E13
258,58,Mg,40,Mg,166.667,2,196,12,4,E13
258,58,K,125,K,1666.667,2,196,12,4,E13
258,58,Mg,40,Mg,500.0,2,196,12,4,E13
88,88,wce,1,wce,1.0,22,197,12,5,F13
88,88,water,1,water,1.0,1,197,12,5,F13
88,88,Mg,40,Mg,500.0,2,197,12,5,F13
88,88,Mg,40,Mg,166.667,2,197,12,5,F13
88,88,K,200,K,1666.667,4,197,12,5,F13
88,88,K,200,K,833.333,0,197,12,5,F13
88,88,deGFP,5,DNA,83.333,2,197,12,5,F13
212,12,K,25,K,833.333,1,198,12,6,G13
212,12,deGFP,5,DNA,83.333,2,198,12,6,G13
212,12,K,25,K,1666.667,0,198,12,6,G13
212,12,Mg,10,Mg,166.667,2,198,12,6,G13
212,12,Mg,10,Mg,500.0,0,198,12,6,G13
212,12,water,1,water,1.0,6,198,12,6,G13
212,12,wce,1,wce,1.0,22,198,12,6,G13
229,29,deGFP,5,DNA,83.333,2,199,12,7,H13
229,29,wce,1,wce,1.0,22,199,12,7,H13
229,29,K,50,K,1666.667,1,199,12,7,H13
229,29,water,1,water,1.0,5,199,12,7,H13
229,29,Mg,45,Mg,166.667,0,199,12,7,H13
229,29,Mg,45,Mg,500.0,3,199,12,7,H13
229,29,K,50,K,833.333,0,199,12,7,H13
205,5,wce,1,wce,1.0,22,200,12,8,I13
205,5,Mg,25,Mg,166.667,2,200,12,8,I13
205,5,water,1,water,1.0,6,200,12,8,I13
205,5,Mg,25,Mg,500.0,1,200,12,8,I13
205,5,K,0,K,1666.667,0,200,12,8,I13
205,5,K,0,K,833.333,0,200,12,8,I13
205,5,deGFP,5,DNA,83.333,2,200,12,8,I13
165,65,wce,1,wce,1.0,22,201,12,9,J13
165,65,Mg,25,Mg,166.667,2,201,12,9,J13
165,65,K,150,K,1666.667,3,201,12,9,J13
165,65,K,150,K,833.333,0,201,12,9,J13
165,65,deGFP,5,DNA,83.333,2,201,12,9,J13
165,65,Mg,25,Mg,500.0,1,201,12,9,J13
165,65,water,1,water,1.0,3,201,12,9,J13
148,48,wce,1,wce,1.0,22,202,12,10,K13
148,48,K,100,K,1666.667,2,202,12,10,K13
148,48,Mg,40,Mg,166.667,2,202,12,10,K13
148,48,Mg,40,Mg,500.0,2,202,12,10,K13
148,48,water,1,water,1.0,3,202,12,10,K13
148,48,K,100,K,833.333,0,202,12,10,K13
148,48,deGFP,5,DNA,83.333,2,202,12,10,K13
295,95,Mg,25,Mg,166.667,2,203,12,11,L13
295,95,K,225,K,1666.667,4,203,12,11,L13
295,95,Mg,25,Mg,500.0,1,203,12,11,L13
295,95,water,1,water,1.0,1,203,12,11,L13
295,95,K,225,K,833.333,1,203,12,11,L13
295,95,deGFP,5,DNA,83.333,2,203,12,11,L13
295,95,wce,1,wce,1.0,22,203,12,11,L13
127,27,K,50,K,1666.667,1,204,12,12,M13
127,27,K,50,K,833.333,0,204,12,12,M13
127,27,wce,1,wce,1.0,22,204,12,12,M13
127,27,deGFP,5,DNA,83.333,2,204,12,12,M13
127,27,Mg,35,Mg,500.0,2,204,12,12,M13
127,27,water,1,water,1.0,5,204,12,12,M13
127,27,Mg,35,Mg,166.667,1,204,12,12,M13
215,15,K,25,K,1666.667,0,205,12,13,N13
215,15,deGFP,5,DNA,83.333,2,205,12,13,N13
215,15,K,25,K,833.333,1,205,12,13,N13
215,15,Mg,25,Mg,166.667,2,205,12,13,N13
215,15,Mg,25,Mg,500.0,1,205,12,13,N13
215,15,water,1,water,1.0,5,205,12,13,N13
215,15,wce,1,wce,1.0,22,205,12,13,N13
138,38,wce,1,wce,1.0,22,206,12,14,O13
138,38,deGFP,5,DNA,83.333,2,206,12,14,O13
138,38,K,75,K,833.333,1,206,12,14,O13
138,38,K,75,K,1666.667,1,206,12,14,O13
138,38,Mg,40,Mg,166.667,2,206,12,14,O13
138,38,Mg,40,Mg,500.0,2,206,12,14,O13
138,38,water,1,water,1.0,3,206,12,14,O13
197,97,K,225,K,833.333,1,207,12,15,P13
197,97,wce,1,wce,1.0,22,207,12,15,P13
197,97,water,1,water,1.0,1,207,12,15,P13
197,97,Mg,35,Mg,500.0,2,207,12,15,P13
197,97,Mg,35,Mg,166.667,1,207,12,15,P13
197,97,deGFP,5,DNA,83.333,2,207,12,15,P13
197,97,K,225,K,1666.667,4,207,12,15,P13
49,49,K,100,K,833.333,0,208,13,0,A14
49,49,water,1,water,1.0,4,208,13,0,A14
49,49,Mg,45,Mg,500.0,3,208,13,0,A14
49,49,K,100,K,1666.667,2,208,13,0,A14
49,49,deGFP,5,DNA,83.333,2,208,13,0,A14
49,49,wce,1,wce,1.0,22,208,13,0,A14
49,49,Mg,45,Mg,166.667,0,208,13,0,A14
274,74,deGFP,5,DNA,83.333,2,209,13,1,B14
274,74,K,175,K,833.333,1,209,13,1,B14
274,74,K,175,K,1666.667,3,209,13,1,B14
274,74,Mg,20,Mg,166.667,1,209,13,1,B14
274,74,Mg,20,Mg,500.0,1,209,13,1,B14
274,74,water,1,water,1.0,3,209,13,1,B14
274,74,wce,1,wce,1.0,22,209,13,1,B14
203,3,Mg,15,Mg,500.0,1,210,13,2,C14
203,3,water,1,water,1.0,8,210,13,2,C14
203,3,Mg,15,Mg,166.667,0,210,13,2,C14
203,3,K,0,K,1666.667,0,210,13,2,C14
203,3,K,0,K,833.333,0,210,13,2,C14
203,3,deGFP,5,DNA,83.333,2,210,13,2,C14
203,3,wce,1,wce,1.0,22,210,13,2,C14
122,22,wce,1,wce,1.0,22,211,13,3,D14
122,22,Mg,10,Mg,500.0,0,211,13,3,D14
122,22,Mg,10,Mg,166.667,2,211,13,3,D14
122,22,K,50,K,1666.667,1,211,13,3,D14
122,22,K,50,K,833.333,0,211,13,3,D14
122,22,deGFP,5,DNA,83.333,2,211,13,3,D14
122,22,water,1,water,1.0,6,211,13,3,D14
175,75,wce,1,wce,1.0,22,212,13,4,E14
175,75,water,1,water,1.0,2,212,13,4,E14
175,75,Mg,25,Mg,500.0,1,212,13,4,E14
175,75,Mg,25,Mg,166.667,2,212,13,4,E14
175,75,K,175,K,1666.667,3,212,13,4,E14
175,75,K,175,K,833.333,1,212,13,4,E14
175,75,deGFP,5,DNA,83.333,2,212,13,4,E14
3,3,Mg,15,Mg,500.0,1,213,13,5,F14
3,3,water,1,water,1.0,8,213,13,5,F14
3,3,K,0,K,1666.667,0,213,13,5,F14
3,3,Mg,15,Mg,166.667,0,213,13,5,F14
3,3,K,0,K,833.333,0,213,13,5,F14
3,3,deGFP,5,DNA,83.333,2,213,13,5,F14
3,3,wce,1,wce,1.0,22,213,13,5,F14
58,58,Mg,40,Mg,500.0,2,214,13,6,G14
58,58,water,1,water,1.0,2,214,13,6,G14
58,58,deGFP,5,DNA,83.333,2,214,13,6,G14
58,58,K,125,K,833.333,1,214,13,6,G14
58,58,K,125,K,1666.667,2,214,13,6,G14
58,58,wce,1,wce,1.0,22,214,13,6,G14
58,58,Mg,40,Mg,166.667,2,214,13,6,G14
281,81,deGFP,5,DNA,83.333,2,215,13,7,H14
281,81,K,200,K,833.333,0,215,13,7,H14
281,81,K,200,K,1666.667,4,215,13,7,H14
281,81,Mg,5,Mg,500.0,0,215,13,7,H14
281,81,water,1,water,1.0,4,215,13,7,H14
281,81,wce,1,wce,1.0,22,215,13,7,H14
281,81,Mg,5,Mg,166.667,1,215,13,7,H14
272,72,wce,1,wce,1.0,22,216,13,8,I14
272,72,Mg,10,Mg,500.0,0,216,13,8,I14
272,72,Mg,10,Mg,166.667,2,216,13,8,I14
272,72,K,175,K,1666.667,3,216,13,8,I14
272,72,K,175,K,833.333,1,216,13,8,I14
272,72,deGFP,5,DNA,83.333,2,216,13,8,I14
272,72,water,1,water,1.0,3,216,13,8,I14
39,39,K,75,K,833.333,1,217,13,9,J14
39,39,deGFP,5,DNA,83.333,2,217,13,9,J14
39,39,Mg,45,Mg,500.0,3,217,13,9,J14
39,39,water,1,water,1.0,4,217,13,9,J14
39,39,K,75,K,1666.667,1,217,13,9,J14
39,39,Mg,45,Mg,166.667,0,217,13,9,J14
39,39,wce,1,wce,1.0,22,217,13,9,J14
206,6,wce,1,wce,1.0,22,218,13,10,K14
206,6,deGFP,5,DNA,83.333,2,218,13,10,K14
206,6,K,0,K,833.333,0,218,13,10,K14
206,6,water,1,water,1.0,7,218,13,10,K14
206,6,K,0,K,1666.667,0,218,13,10,K14
