well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
J11,657,InP,12,5.0,85,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,2,10,9
N22,658,InP,13,5.0,135,14,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,2,21,13
O16,659,InP,14,5.0,135,14,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,2,15,14
G9,660,InP,15,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,2,8,6
I13,661,InP,155,2.5,85,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,2,12,8
I22,662,InP,156,2.5,85,20,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,2,21,8
H1,663,InP,157,2.5,135,11,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,2,0,7
B16,664,InP,158,2.5,135,14,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,2,15,1
F13,665,InP,159,2.5,135,14,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,2,12,5
N11,666,InP,266,5.0,135,11,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,2,10,13
K2,667,InP,267,5.0,185,11,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,2,1,10
I23,668,InP,268,5.0,185,11,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,2,22,8
C18,669,InP,269,5.0,185,20,0,0.0,8.0,3,DMPC--0%PE--8%Chol,1,2,17,2
G11,670,InP,330,2.5,135,20,0,0.0,8.0,3,DMPC--0%PE--8%Chol,1,2,10,6
O3,671,InP,331,2.5,185,14,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,2,2,14
H19,672,InP,11,5.0,85,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,2,18,7
P3,673,InP,12,5.0,85,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,2,2,15
K24,674,InP,13,5.0,135,14,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,2,23,10
N18,675,InP,14,5.0,135,14,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,2,17,13
I7,676,InP,15,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,2,6,8
J21,677,InP,155,2.5,85,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,2,20,9
J23,678,InP,156,2.5,85,20,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,2,22,9
H18,679,InP,157,2.5,135,11,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,2,17,7
C24,680,InP,158,2.5,135,14,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,2,23,2
P6,681,InP,159,2.5,135,14,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,2,5,15
H22,682,InP,266,5.0,135,11,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,2,21,7
H16,683,InP,267,5.0,185,11,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,2,15,7
E15,684,InP,268,5.0,185,11,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,2,14,4
F23,685,InP,269,5.0,185,20,0,0.0,8.0,3,DMPC--0%PE--8%Chol,1,2,22,5
B18,686,InP,330,2.5,135,20,0,0.0,8.0,3,DMPC--0%PE--8%Chol,1,2,17,1
C13,687,InP,331,2.5,185,14,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,2,12,2
K22,688,InP,11,5.0,85,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,2,21,10
D7,689,InP,12,5.0,85,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,2,6,3
K9,690,InP,13,5.0,135,14,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,2,8,10
P8,691,InP,14,5.0,135,14,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,2,7,15
J9,692,InP,15,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,2,8,9
N15,693,InP,155,2.5,85,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,2,14,13
G13,694,InP,156,2.5,85,20,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,2,12,6
B13,695,InP,157,2.5,135,11,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,2,12,1
G22,696,InP,158,2.5,135,14,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,2,21,6
G24,697,InP,159,2.5,135,14,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,2,23,6
J19,698,InP,266,5.0,135,11,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,2,18,9
E23,699,InP,267,5.0,185,11,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,2,22,4
B14,700,InP,268,5.0,185,11,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,2,13,1
B2,701,InP,269,5.0,185,20,0,0.0,8.0,3,DMPC--0%PE--8%Chol,1,2,1,1
A22,702,InP,330,2.5,135,20,0,0.0,8.0,3,DMPC--0%PE--8%Chol,1,2,21,0
E1,703,InP,331,2.5,185,14,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,2,0,4
D15,704,InP,11,5.0,85,8,0,0.0,4.0,3,no_lipo,1,2,14,3
O13,705,InP,12,5.0,85,20,0,0.0,4.0,3,no_lipo,1,2,12,14
F1,706,InP,13,5.0,135,14,0,0.0,8.0,3,no_lipo,1,2,0,5
K11,707,InP,14,5.0,135,14,0,1.25,8.0,3,no_lipo,1,2,10,10
G3,708,InP,15,5.0,185,14,0,0.625,4.0,3,no_lipo,1,2,2,6
H13,709,InP,155,2.5,85,20,0,0.0,4.0,3,no_lipo,1,2,12,7
D2,710,InP,156,2.5,85,20,0,1.25,4.0,3,no_lipo,1,2,1,3
A5,711,InP,157,2.5,135,11,0,0.625,4.0,3,no_lipo,1,2,4,0
L6,712,InP,158,2.5,135,14,0,0.0,8.0,3,no_lipo,1,2,5,11
I16,713,InP,159,2.5,135,14,0,1.25,8.0,3,no_lipo,1,2,15,8
D11,714,InP,266,5.0,135,11,0,0.625,8.0,3,no_lipo,1,2,10,3
D14,715,InP,267,5.0,185,11,0,0.0,4.0,3,no_lipo,1,2,13,3
L15,716,InP,268,5.0,185,11,0,1.25,4.0,3,no_lipo,1,2,14,11
F6,717,InP,269,5.0,185,20,0,0.0,8.0,3,no_lipo,1,2,5,5
L20,718,InP,330,2.5,135,20,0,0.0,8.0,3,no_lipo,1,2,19,11
C19,719,InP,331,2.5,185,14,0,0.0,4.0,3,no_lipo,1,2,18,2
A2,720,InP,11,5.0,85,8,0,0.0,4.0,3,no_lipo,1,2,1,0
N7,721,InP,12,5.0,85,20,0,0.0,4.0,3,no_lipo,1,2,6,13
A6,722,InP,13,5.0,135,14,0,0.0,8.0,3,no_lipo,1,2,5,0
F11,723,InP,14,5.0,135,14,0,1.25,8.0,3,no_lipo,1,2,10,5
M3,724,InP,15,5.0,185,14,0,0.625,4.0,3,no_lipo,1,2,2,12
J3,725,InP,155,2.5,85,20,0,0.0,4.0,3,no_lipo,1,2,2,9
L23,726,InP,156,2.5,85,20,0,1.25,4.0,3,no_lipo,1,2,22,11
F4,727,InP,157,2.5,135,11,0,0.625,4.0,3,no_lipo,1,2,3,5
B10,728,InP,158,2.5,135,14,0,0.0,8.0,3,no_lipo,1,2,9,1
L8,729,InP,159,2.5,135,14,0,1.25,8.0,3,no_lipo,1,2,7,11
H9,730,InP,266,5.0,135,11,0,0.625,8.0,3,no_lipo,1,2,8,7
E4,731,InP,267,5.0,185,11,0,0.0,4.0,3,no_lipo,1,2,3,4
H5,732,InP,268,5.0,185,11,0,1.25,4.0,3,no_lipo,1,2,4,7
J12,733,InP,269,5.0,185,20,0,0.0,8.0,3,no_lipo,1,2,11,9
L3,734,InP,330,2.5,135,20,0,0.0,8.0,3,no_lipo,1,2,2,11
J4,735,InP,331,2.5,185,14,0,0.0,4.0,3,no_lipo,1,2,3,9
E16,736,InP,11,5.0,85,8,0,0.0,4.0,3,no_lipo,1,2,15,4
C16,737,InP,12,5.0,85,20,0,0.0,4.0,3,no_lipo,1,2,15,2
J16,738,InP,13,5.0,135,14,0,0.0,8.0,3,no_lipo,1,2,15,9
G6,739,InP,14,5.0,135,14,0,1.25,8.0,3,no_lipo,1,2,5,6
A15,740,InP,15,5.0,185,14,0,0.625,4.0,3,no_lipo,1,2,14,0
H3,741,InP,155,2.5,85,20,0,0.0,4.0,3,no_lipo,1,2,2,7
M23,742,InP,156,2.5,85,20,0,1.25,4.0,3,no_lipo,1,2,22,12
N10,743,InP,157,2.5,135,11,0,0.625,4.0,3,no_lipo,1,2,9,13
J14,744,InP,158,2.5,135,14,0,0.0,8.0,3,no_lipo,1,2,13,9
K7,745,InP,159,2.5,135,14,0,1.25,8.0,3,no_lipo,1,2,6,10
K8,746,InP,266,5.0,135,11,0,0.625,8.0,3,no_lipo,1,2,7,10
P4,747,InP,267,5.0,185,11,0,0.0,4.0,3,no_lipo,1,2,3,15
G7,748,InP,268,5.0,185,11,0,1.25,4.0,3,no_lipo,1,2,6,6
F8,749,InP,269,5.0,185,20,0,0.0,8.0,3,no_lipo,1,2,7,5
D23,750,InP,330,2.5,135,20,0,0.0,8.0,3,no_lipo,1,2,22,3
K23,751,InP,331,2.5,185,14,0,0.0,4.0,3,no_lipo,1,2,22,10
F9,752,InP,11,5.0,85,8,0,0.0,4.0,3,no_lipo,1,2,8,5
J5,753,InP,12,5.0,85,20,0,0.0,4.0,3,no_lipo,1,2,4,9
G21,754,InP,13,5.0,135,14,0,0.0,8.0,3,no_lipo,1,2,20,6
I3,755,InP,14,5.0,135,14,0,1.25,8.0,3,no_lipo,1,2,2,8
C17,756,InP,15,5.0,185,14,0,0.625,4.0,3,no_lipo,1,2,16,2
F20,757,InP,155,2.5,85,20,0,0.0,4.0,3,no_lipo,1,2,19,5
F12,758,InP,156,2.5,85,20,0,1.25,4.0,3,no_lipo,1,2,11,5
K18,759,InP,157,2.5,135,11,0,0.625,4.0,3,no_lipo,1,2,17,10
A4,760,InP,158,2.5,135,14,0,0.0,8.0,3,no_lipo,1,2,3,0
M12,761,InP,159,2.5,135,14,0,1.25,8.0,3,no_lipo,1,2,11,12
E10,762,InP,266,5.0,135,11,0,0.625,8.0,3,no_lipo,1,2,9,4
I11,763,InP,267,5.0,185,11,0,0.0,4.0,3,no_lipo,1,2,10,8
I8,764,InP,268,5.0,185,11,0,1.25,4.0,3,no_lipo,1,2,7,8
O11,765,InP,269,5.0,185,20,0,0.0,8.0,3,no_lipo,1,2,10,14
L16,766,InP,330,2.5,135,20,0,0.0,8.0,3,no_lipo,1,2,15,11
H7,767,InP,331,2.5,185,14,0,0.0,4.0,3,no_lipo,1,2,6,7
