well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
C10,1042,Aux,71,5.0,135,14,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,9,2
C17,1043,Aux,72,5.0,185,8,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,3,16,2
O4,1044,Aux,73,5.0,185,20,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,3,3,14
D19,1045,Aux,74,5.0,235,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,18,3
A12,1046,Aux,75,5.0,235,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,11,0
A2,1047,Aux,186,2.5,85,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,1,0
F14,1048,Aux,187,2.5,85,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,13,5
D6,1049,Aux,188,2.5,185,20,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,3,5,3
A23,1050,Aux,189,2.5,235,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,22,0
C20,1051,Aux,190,2.5,235,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,19,2
H2,1052,Aux,191,2.5,235,14,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,3,1,7
M15,1053,Aux,340,2.5,185,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,3,14,12
M17,1054,Aux,341,2.5,185,8,0,1.25,4.0,3,DOPC--0%PE--8%Chol,1,3,16,12
B15,1055,Aux,342,2.5,235,8,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,3,14,1
B2,1056,Aux,69,5.0,85,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,1,1
J14,1057,Aux,70,5.0,85,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,13,9
K13,1058,Aux,71,5.0,135,14,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,12,10
O6,1059,Aux,72,5.0,185,8,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,3,5,14
K5,1060,Aux,73,5.0,185,20,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,3,4,10
B20,1061,Aux,74,5.0,235,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,19,1
O3,1062,Aux,75,5.0,235,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,2,14
E12,1063,Aux,186,2.5,85,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,11,4
F1,1064,Aux,187,2.5,85,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,0,5
M23,1065,Aux,188,2.5,185,20,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,3,22,12
G15,1066,Aux,189,2.5,235,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,14,6
C7,1067,Aux,190,2.5,235,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,6,2
B7,1068,Aux,191,2.5,235,14,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,3,6,1
I14,1069,Aux,340,2.5,185,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,3,13,8
O23,1070,Aux,341,2.5,185,8,0,1.25,4.0,3,DOPC--0%PE--8%Chol,1,3,22,14
E22,1071,Aux,342,2.5,235,8,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,3,21,4
I6,1072,Aux,69,5.0,85,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,5,8
G23,1073,Aux,70,5.0,85,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,22,6
A1,1074,Aux,71,5.0,135,14,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,0,0
M9,1075,Aux,72,5.0,185,8,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,3,8,12
L10,1076,Aux,73,5.0,185,20,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,3,9,11
D16,1077,Aux,74,5.0,235,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,15,3
D4,1078,Aux,75,5.0,235,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,3,3
C15,1079,Aux,186,2.5,85,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,14,2
P19,1080,Aux,187,2.5,85,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,18,15
I1,1081,Aux,188,2.5,185,20,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,3,0,8
P24,1082,Aux,189,2.5,235,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,23,15
L14,1083,Aux,190,2.5,235,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,13,11
K17,1084,Aux,191,2.5,235,14,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,3,16,10
M14,1085,Aux,340,2.5,185,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,3,13,12
H3,1086,Aux,341,2.5,185,8,0,1.25,4.0,3,DOPC--0%PE--8%Chol,1,3,2,7
A20,1087,Aux,342,2.5,235,8,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,3,19,0
K23,1088,Aux,69,5.0,85,14,0,0.0,4.0,3,no_lipo,1,3,22,10
B10,1089,Aux,70,5.0,85,14,0,1.25,4.0,3,no_lipo,1,3,9,1
F20,1090,Aux,71,5.0,135,14,0,0.625,8.0,3,no_lipo,1,3,19,5
A13,1091,Aux,72,5.0,185,8,0,0.625,4.0,3,no_lipo,1,3,12,0
O5,1092,Aux,73,5.0,185,20,0,1.25,8.0,3,no_lipo,1,3,4,14
P5,1093,Aux,74,5.0,235,14,0,0.0,4.0,3,no_lipo,1,3,4,15
M5,1094,Aux,75,5.0,235,14,0,1.25,4.0,3,no_lipo,1,3,4,12
J5,1095,Aux,186,2.5,85,14,0,0.0,4.0,3,no_lipo,1,3,4,9
J23,1096,Aux,187,2.5,85,14,0,1.25,4.0,3,no_lipo,1,3,22,9
J15,1097,Aux,188,2.5,185,20,0,0.625,4.0,3,no_lipo,1,3,14,9
A24,1098,Aux,189,2.5,235,14,0,0.0,4.0,3,no_lipo,1,3,23,0
I12,1099,Aux,190,2.5,235,14,0,1.25,4.0,3,no_lipo,1,3,11,8
E4,1100,Aux,191,2.5,235,14,0,1.25,4.0,3,no_lipo,1,3,3,4
E23,1101,Aux,340,2.5,185,8,0,0.0,4.0,3,no_lipo,1,3,22,4
I9,1102,Aux,341,2.5,185,8,0,1.25,4.0,3,no_lipo,1,3,8,8
O24,1103,Aux,342,2.5,235,8,0,0.625,8.0,3,no_lipo,1,3,23,14
C2,1104,Aux,69,5.0,85,14,0,0.0,4.0,3,no_lipo,1,3,1,2
D1,1105,Aux,70,5.0,85,14,0,1.25,4.0,3,no_lipo,1,3,0,3
E17,1106,Aux,71,5.0,135,14,0,0.625,8.0,3,no_lipo,1,3,16,4
I15,1107,Aux,72,5.0,185,8,0,0.625,4.0,3,no_lipo,1,3,14,8
E8,1108,Aux,73,5.0,185,20,0,1.25,8.0,3,no_lipo,1,3,7,4
A9,1109,Aux,74,5.0,235,14,0,0.0,4.0,3,no_lipo,1,3,8,0
P2,1110,Aux,75,5.0,235,14,0,1.25,4.0,3,no_lipo,1,3,1,15
I10,1111,Aux,186,2.5,85,14,0,0.0,4.0,3,no_lipo,1,3,9,8
J13,1112,Aux,187,2.5,85,14,0,1.25,4.0,3,no_lipo,1,3,12,9
B6,1113,Aux,188,2.5,185,20,0,0.625,4.0,3,no_lipo,1,3,5,1
J22,1114,Aux,189,2.5,235,14,0,0.0,4.0,3,no_lipo,1,3,21,9
N5,1115,Aux,190,2.5,235,14,0,1.25,4.0,3,no_lipo,1,3,4,13
L16,1116,Aux,191,2.5,235,14,0,1.25,4.0,3,no_lipo,1,3,15,11
O9,1117,Aux,340,2.5,185,8,0,0.0,4.0,3,no_lipo,1,3,8,14
D22,1118,Aux,341,2.5,185,8,0,1.25,4.0,3,no_lipo,1,3,21,3
F17,1119,Aux,342,2.5,235,8,0,0.625,8.0,3,no_lipo,1,3,16,5
A6,1120,Aux,69,5.0,85,14,0,0.0,4.0,3,no_lipo,1,3,5,0
I18,1121,Aux,70,5.0,85,14,0,1.25,4.0,3,no_lipo,1,3,17,8
H15,1122,Aux,71,5.0,135,14,0,0.625,8.0,3,no_lipo,1,3,14,7
E21,1123,Aux,72,5.0,185,8,0,0.625,4.0,3,no_lipo,1,3,20,4
B3,1124,Aux,73,5.0,185,20,0,1.25,8.0,3,no_lipo,1,3,2,1
H17,1125,Aux,74,5.0,235,14,0,0.0,4.0,3,no_lipo,1,3,16,7
O22,1126,Aux,75,5.0,235,14,0,1.25,4.0,3,no_lipo,1,3,21,14
F9,1127,Aux,186,2.5,85,14,0,0.0,4.0,3,no_lipo,1,3,8,5
H5,1128,Aux,187,2.5,85,14,0,1.25,4.0,3,no_lipo,1,3,4,7
A14,1129,Aux,188,2.5,185,20,0,0.625,4.0,3,no_lipo,1,3,13,0
K14,1130,Aux,189,2.5,235,14,0,0.0,4.0,3,no_lipo,1,3,13,10
K16,1131,Aux,190,2.5,235,14,0,1.25,4.0,3,no_lipo,1,3,15,10
O15,1132,Aux,191,2.5,235,14,0,1.25,4.0,3,no_lipo,1,3,14,14
D17,1133,Aux,340,2.5,185,8,0,0.0,4.0,3,no_lipo,1,3,16,3
P14,1134,Aux,341,2.5,185,8,0,1.25,4.0,3,no_lipo,1,3,13,15
N3,1135,Aux,342,2.5,235,8,0,0.625,8.0,3,no_lipo,1,3,2,13
L15,1136,Aux,69,5.0,85,14,0,0.0,4.0,3,no_lipo,1,3,14,11
E3,1137,Aux,70,5.0,85,14,0,1.25,4.0,3,no_lipo,1,3,2,4
J10,1138,Aux,71,5.0,135,14,0,0.625,8.0,3,no_lipo,1,3,9,9
H10,1139,Aux,72,5.0,185,8,0,0.625,4.0,3,no_lipo,1,3,9,7
D3,1140,Aux,73,5.0,185,20,0,1.25,8.0,3,no_lipo,1,3,2,3
L7,1141,Aux,74,5.0,235,14,0,0.0,4.0,3,no_lipo,1,3,6,11
D23,1142,Aux,75,5.0,235,14,0,1.25,4.0,3,no_lipo,1,3,22,3
C4,1143,Aux,186,2.5,85,14,0,0.0,4.0,3,no_lipo,1,3,3,2
M16,1144,Aux,187,2.5,85,14,0,1.25,4.0,3,no_lipo,1,3,15,12
M20,1145,Aux,188,2.5,185,20,0,0.625,4.0,3,no_lipo,1,3,19,12
L24,1146,Aux,189,2.5,235,14,0,0.0,4.0,3,no_lipo,1,3,23,11
C6,1147,Aux,190,2.5,235,14,0,1.25,4.0,3,no_lipo,1,3,5,2
A10,1148,Aux,191,2.5,235,14,0,1.25,4.0,3,no_lipo,1,3,9,0
F21,1149,Aux,340,2.5,185,8,0,0.0,4.0,3,no_lipo,1,3,20,5
N22,1150,Aux,341,2.5,185,8,0,1.25,4.0,3,no_lipo,1,3,21,13
N18,1151,Aux,342,2.5,235,8,0,0.625,8.0,3,no_lipo,1,3,17,13
